candidate_id	candidate	side	item_type	group	band	level	maxlevel	levelreq	frequency	source_apex_line	source_apex_name	source_apex_level	source_apex_maxlevel	source_apex_levelreq	source_apex_frequency
greater-vulpine	Greater Vulpine	prefix	grim	107	early	50	65	5	2	412	Vulpine	9		6	6
greater-vulpine	Greater Vulpine	prefix	grim	107	mid	66	80	5	4	412	Vulpine	9		6	6
greater-vulpine	Greater Vulpine	prefix	grim	107	late	81		5	6	412	Vulpine	9		6	6
greater-serpents	Greater Serpent's	prefix	grim	115	early	50	65	9	2	397	Serpent's	14		10	6
greater-serpents	Greater Serpent's	prefix	grim	115	mid	66	80	9	4	397	Serpent's	14		10	6
greater-serpents	Greater Serpent's	prefix	grim	115	late	81		9	6	397	Serpent's	14		10	6
greater-shimmering	Greater Shimmering	prefix	grim	116	early	50	65	36	3	384	Chromatic	50		42	8
greater-shimmering	Greater Shimmering	prefix	grim	116	mid	66	80	36	5	384	Chromatic	50		42	8
greater-shimmering	Greater Shimmering	prefix	grim	116	late	81		36	8	384	Chromatic	50		42	8
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	117	early	50	65	11	2	352	Cobalt	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	117	mid	66	80	11	4	352	Cobalt	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	117	late	81		11	6	352	Cobalt	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	118	early	50	65	11	2	359	Garnet	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	118	mid	66	80	11	4	359	Garnet	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	118	late	81		11	6	359	Garnet	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	119	early	50	65	11	2	367	Coral	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	119	mid	66	80	11	4	367	Coral	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	119	late	81		11	6	367	Coral	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	120	early	50	65	11	2	375	Jade	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	120	mid	66	80	11	4	375	Jade	18		13	6
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	grim	120	late	81		11	6	375	Jade	18		13	6
greater-omniscient	Greater Omniscient	prefix	grim	125	early	50	65	43	1	190	Sage's	59		50	2
greater-omniscient	Greater Omniscient	prefix	grim	125	mid	66	80	43	1	190	Sage's	59		50	2
greater-omniscient	Greater Omniscient	prefix	grim	125	late	81		43	2	190	Sage's	59		50	2
greater-class-skill	Greater class skill	prefix	grim	125	early	50	65	49	1	206	Priest's	65		58	4
greater-class-skill	Greater class skill	prefix	grim	125	mid	66	80	49	3	206	Priest's	65		58	4
greater-class-skill	Greater class skill	prefix	grim	125	late	81		49	4	206	Priest's	65		58	4
greater-class-skill	Greater class skill	prefix	grim	125	early	50	65	36	1	1072	Arch-Devil's	50		42	2
greater-class-skill	Greater class skill	prefix	grim	125	mid	66	80	36	1	1072	Arch-Devil's	50		42	2
greater-class-skill	Greater class skill	prefix	grim	125	late	81		36	2	1072	Arch-Devil's	50		42	2
greater-skilltab	Greater Skilltab	prefix	grim	125	early	50	65	38	1	268	Rose Branded	60		45	2
greater-skilltab	Greater Skilltab	prefix	grim	125	mid	66	80	38	1	268	Rose Branded	60		45	2
greater-skilltab	Greater Skilltab	prefix	grim	125	late	81		38	2	268	Rose Branded	60		45	2
greater-skilltab	Greater Skilltab	prefix	grim	125	early	50	65	38	1	271	Marshal's	60		45	2
greater-skilltab	Greater Skilltab	prefix	grim	125	mid	66	80	38	1	271	Marshal's	60		45	2
greater-skilltab	Greater Skilltab	prefix	grim	125	late	81		38	2	271	Marshal's	60		45	2
greater-skilltab	Greater Skilltab	prefix	grim	125	early	50	65	38	1	274	Guardian's	60		45	2
greater-skilltab	Greater Skilltab	prefix	grim	125	mid	66	80	38	1	274	Guardian's	60		45	2
greater-skilltab	Greater Skilltab	prefix	grim	125	late	81		38	2	274	Guardian's	60		45	2
greater-skilltab	Greater Skilltab	prefix	grim	125	early	50	65	38	1	1062	Torrid	60		45	1
greater-skilltab	Greater Skilltab	prefix	grim	125	mid	66	80	38	1	1062	Torrid	60		45	1
greater-skilltab	Greater Skilltab	prefix	grim	125	late	81		38	1	1062	Torrid	60		45	1
greater-skilltab	Greater Skilltab	prefix	grim	125	early	50	65	38	1	1065	Forbidden	60		45	1
greater-skilltab	Greater Skilltab	prefix	grim	125	mid	66	80	38	1	1065	Forbidden	60		45	1
greater-skilltab	Greater Skilltab	prefix	grim	125	late	81		38	1	1065	Forbidden	60		45	1
greater-skilltab	Greater Skilltab	prefix	grim	125	early	50	65	38	1	1068	Malevolent	60		45	1
greater-skilltab	Greater Skilltab	prefix	grim	125	mid	66	80	38	1	1068	Malevolent	60		45	1
greater-skilltab	Greater Skilltab	prefix	grim	125	late	81		38	1	1068	Malevolent	60		45	1
greater-sage-xp	Greater Sage	prefix	grim	204	early	50	65	39	2	452	Sage's	51		46	6
greater-sage-xp	Greater Sage	prefix	grim	204	mid	66	80	39	4	452	Sage's	51		46	6
greater-sage-xp	Greater Sage	prefix	grim	204	late	81		39	6	452	Sage's	51		46	6
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	grim	206	early	50	65	55	1	476	Adamantine-Wrought	87		65	4
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	grim	206	mid	66	80	55	3	476	Adamantine-Wrought	87		65	4
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	grim	206	late	81		55	4	476	Adamantine-Wrought	87		65	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	early	50	65	75	1	75	Grandmaster's	84		88	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	mid	66	80	75	3	75	Grandmaster's	84		88	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	late	81		75	4	75	Grandmaster's	84		88	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	early	50	65	75	1	76	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	mid	66	80	75	1	76	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	late	81		75	2	76	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	early	50	65	75	1	77	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	mid	66	80	75	1	77	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	late	81		75	2	77	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	early	50	65	75	1	78	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	mid	66	80	75	1	78	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	late	81		75	2	78	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	early	50	65	68	1	98	Wraithly1	86		80	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	mid	66	80	68	3	98	Wraithly1	86		80	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h	111	late	81		68	4	98	Wraithly1	86		80	4
greater-gritty	Greater Gritty	prefix	h2h	105	early	50	65	55	5	153	Gritty	75		65	14
greater-gritty	Greater Gritty	prefix	h2h	105	mid	66	80	55	9	153	Gritty	75		65	14
greater-gritty	Greater Gritty	prefix	h2h	105	late	81		55	14	153	Gritty	75		65	14
greater-platinum	Greater Platinum	prefix	h2h	110	early	50	65	34	3	120	Weird	44		40	8
greater-platinum	Greater Platinum	prefix	h2h	110	mid	66	80	34	5	120	Weird	44		40	8
greater-platinum	Greater Platinum	prefix	h2h	110	late	81		34	8	120	Weird	44		40	8
greater-serpents	Greater Serpent's	prefix	h2h	115	early	50	65	23	1	398	Serpent's	37		27	4
greater-serpents	Greater Serpent's	prefix	h2h	115	mid	66	80	23	3	398	Serpent's	37		27	4
greater-serpents	Greater Serpent's	prefix	h2h	115	late	81		23	4	398	Serpent's	37		27	4
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	117	early	50	65	35	1	353	Cobalt	55		41	4
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	117	mid	66	80	35	3	353	Cobalt	55		41	4
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	117	late	81		35	4	353	Cobalt	55		41	4
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	118	early	50	65	35	1	360	Garnet	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	118	mid	66	80	35	1	360	Garnet	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	118	late	81		35	2	360	Garnet	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	119	early	50	65	35	1	368	Coral	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	119	mid	66	80	35	1	368	Coral	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	119	late	81		35	2	368	Coral	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	120	early	50	65	35	1	376	Jade	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	120	mid	66	80	35	1	376	Jade	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h	120	late	81		35	2	376	Jade	55		41	2
greater-aureolin	Greater Aureolin	prefix	h2h	121	early	50	65	10	3	410	Victorious	17		12	8
greater-aureolin	Greater Aureolin	prefix	h2h	121	mid	66	80	10	5	410	Victorious	17		12	8
greater-aureolin	Greater Aureolin	prefix	h2h	121	late	81		10	8	410	Victorious	17		12	8
greater-celestial	Greater Celestial	prefix	h2h	123	early	50	65	35	1	104	Celestial	55		41	2
greater-celestial	Greater Celestial	prefix	h2h	123	mid	66	80	35	1	104	Celestial	55		41	2
greater-celestial	Greater Celestial	prefix	h2h	123	late	81		35	2	104	Celestial	55		41	2
greater-class-skill	Greater class skill	prefix	h2h	125	early	50	65	36	1	238	Witch-hunter's	50		42	4
greater-class-skill	Greater class skill	prefix	h2h	125	mid	66	80	36	3	238	Witch-hunter's	50		42	4
greater-class-skill	Greater class skill	prefix	h2h	125	late	81		36	4	238	Witch-hunter's	50		42	4
greater-skilltab	Greater Skilltab	prefix	h2h	125	early	50	65	38	1	277	Master's	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	mid	66	80	38	1	277	Master's	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	late	81		38	2	277	Master's	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	early	50	65	38	1	280	Furious	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	mid	66	80	38	1	280	Furious	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	late	81		38	2	280	Furious	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	early	50	65	38	1	283	Echoing	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	mid	66	80	38	1	283	Echoing	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	late	81		38	2	283	Echoing	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	early	50	65	38	1	295	Cunning	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	mid	66	80	38	1	295	Cunning	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	late	81		38	2	295	Cunning	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	early	50	65	38	1	298	Shadow	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	mid	66	80	38	1	298	Shadow	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	late	81		38	2	298	Shadow	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	early	50	65	38	1	301	Kenshi's	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	mid	66	80	38	1	301	Kenshi's	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h	125	late	81		38	2	301	Kenshi's	60		45	2
greater-avatar	Greater Avatar	prefix	h2h	137	early	50	65	51	1	333	Hibernal	70		60	2
greater-avatar	Greater Avatar	prefix	h2h	137	mid	66	80	51	1	333	Hibernal	70		60	2
greater-avatar	Greater Avatar	prefix	h2h	137	late	81		51	2	333	Hibernal	70		60	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	h2h	138	early	50	65	57	1	338	Scorching	77		67	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	h2h	138	mid	66	80	57	1	338	Scorching	77		67	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	h2h	138	late	81		57	2	338	Scorching	77		67	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	h2h	139	early	50	65	56	1	343	Shocking	76		66	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	h2h	139	mid	66	80	56	1	343	Shocking	76		66	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	h2h	139	late	81		56	2	343	Shocking	76		66	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	h2h	140	early	50	65	31	1	348	Pestilent	50		37	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	h2h	140	mid	66	80	31	1	348	Pestilent	50		37	2
greater-weapon-elemental-prefix	Greater Scorching/Shocking/Pestilent	prefix	h2h	140	late	81		31	2	348	Pestilent	50		37	2
greater-divine	Greater Divine	prefix	h2h	142	early	50	65	31	1	110	Divine	45		37	2
greater-divine	Greater Divine	prefix	h2h	142	mid	66	80	31	1	110	Divine	45		37	2
greater-divine	Greater Divine	prefix	h2h	142	late	81		31	2	110	Divine	45		37	2
greater-veracious	Greater Veracious	prefix	h2h	200	early	50	65	64	1	134	Veracious1	85		75	2
greater-veracious	Greater Veracious	prefix	h2h	200	mid	66	80	64	1	134	Veracious1	85		75	2
greater-veracious	Greater Veracious	prefix	h2h	200	late	81		64	2	134	Veracious1	85		75	2
greater-elemental-prefix	Greater Elemental	prefix	h2h	203	early	50	65	65	1	449	Elemental1	80		77	2
greater-elemental-prefix	Greater Elemental	prefix	h2h	203	mid	66	80	65	1	449	Elemental1	80		77	2
greater-elemental-prefix	Greater Elemental	prefix	h2h	203	late	81		65	2	449	Elemental1	80		77	2
greater-sage-xp	Greater Sage	prefix	h2h	204	early	50	65	39	2	452	Sage's	51		46	6
greater-sage-xp	Greater Sage	prefix	h2h	204	mid	66	80	39	4	452	Sage's	51		46	6
greater-sage-xp	Greater Sage	prefix	h2h	204	late	81		39	6	452	Sage's	51		46	6
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	h2h	206	early	50	65	55	1	468	Adamantine-Wrought	87		65	4
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	h2h	206	mid	66	80	55	3	468	Adamantine-Wrought	87		65	4
greater-adamantine-wrought	Greater Adamantine-Wrought	prefix	h2h	206	late	81		55	4	468	Adamantine-Wrought	87		65	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	early	50	65	75	1	75	Grandmaster's	84		88	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	mid	66	80	75	3	75	Grandmaster's	84		88	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	late	81		75	4	75	Grandmaster's	84		88	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	early	50	65	75	1	76	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	mid	66	80	75	1	76	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	late	81		75	2	76	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	early	50	65	75	1	77	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	mid	66	80	75	1	77	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	late	81		75	2	77	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	early	50	65	75	1	78	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	mid	66	80	75	1	78	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	late	81		75	2	78	Grandmaster's	86		88	2
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	early	50	65	68	1	98	Wraithly1	86		80	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	mid	66	80	68	3	98	Wraithly1	86		80	4
greater-grandmasters	Greater Grandmaster's	prefix	h2h2	111	late	81		68	4	98	Wraithly1	86		80	4
greater-gritty	Greater Gritty	prefix	h2h2	105	early	50	65	55	5	153	Gritty	75		65	14
greater-gritty	Greater Gritty	prefix	h2h2	105	mid	66	80	55	9	153	Gritty	75		65	14
greater-gritty	Greater Gritty	prefix	h2h2	105	late	81		55	14	153	Gritty	75		65	14
greater-platinum	Greater Platinum	prefix	h2h2	110	early	50	65	34	3	120	Weird	44		40	8
greater-platinum	Greater Platinum	prefix	h2h2	110	mid	66	80	34	5	120	Weird	44		40	8
greater-platinum	Greater Platinum	prefix	h2h2	110	late	81		34	8	120	Weird	44		40	8
greater-serpents	Greater Serpent's	prefix	h2h2	115	early	50	65	23	1	398	Serpent's	37		27	4
greater-serpents	Greater Serpent's	prefix	h2h2	115	mid	66	80	23	3	398	Serpent's	37		27	4
greater-serpents	Greater Serpent's	prefix	h2h2	115	late	81		23	4	398	Serpent's	37		27	4
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	117	early	50	65	35	1	353	Cobalt	55		41	4
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	117	mid	66	80	35	3	353	Cobalt	55		41	4
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	117	late	81		35	4	353	Cobalt	55		41	4
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	118	early	50	65	35	1	360	Garnet	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	118	mid	66	80	35	1	360	Garnet	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	118	late	81		35	2	360	Garnet	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	119	early	50	65	35	1	368	Coral	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	119	mid	66	80	35	1	368	Coral	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	119	late	81		35	2	368	Coral	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	120	early	50	65	35	1	376	Jade	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	120	mid	66	80	35	1	376	Jade	55		41	2
greater-single-resist-charm	Greater Ruby/Sapphire/Amber/Emerald	prefix	h2h2	120	late	81		35	2	376	Jade	55		41	2
greater-aureolin	Greater Aureolin	prefix	h2h2	121	early	50	65	10	3	410	Victorious	17		12	8
greater-aureolin	Greater Aureolin	prefix	h2h2	121	mid	66	80	10	5	410	Victorious	17		12	8
greater-aureolin	Greater Aureolin	prefix	h2h2	121	late	81		10	8	410	Victorious	17		12	8
greater-celestial	Greater Celestial	prefix	h2h2	123	early	50	65	35	1	104	Celestial	55		41	2
greater-celestial	Greater Celestial	prefix	h2h2	123	mid	66	80	35	1	104	Celestial	55		41	2
greater-celestial	Greater Celestial	prefix	h2h2	123	late	81		35	2	104	Celestial	55		41	2
greater-class-skill	Greater class skill	prefix	h2h2	125	early	50	65	36	1	238	Witch-hunter's	50		42	4
greater-class-skill	Greater class skill	prefix	h2h2	125	mid	66	80	36	3	238	Witch-hunter's	50		42	4
greater-class-skill	Greater class skill	prefix	h2h2	125	late	81		36	4	238	Witch-hunter's	50		42	4
greater-skilltab	Greater Skilltab	prefix	h2h2	125	early	50	65	38	1	277	Master's	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	mid	66	80	38	1	277	Master's	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	late	81		38	2	277	Master's	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	early	50	65	38	1	280	Furious	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	mid	66	80	38	1	280	Furious	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	late	81		38	2	280	Furious	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	early	50	65	38	1	283	Echoing	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	mid	66	80	38	1	283	Echoing	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	late	81		38	2	283	Echoing	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	early	50	65	38	1	295	Cunning	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	mid	66	80	38	1	295	Cunning	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	late	81		38	2	295	Cunning	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	early	50	65	38	1	298	Shadow	60		45	2
greater-skilltab	Greater Skilltab	prefix	h2h2	125	mid	66	80	38	1	298	Shadow	60		45	2
