side	line	greater_affix	description	band	group	level	maxlevel	levelreq	frequency	itypes	etypes	greater_exact_mods	greater_property_stats	apex_affix	apex_line	apex_description	apex_level	apex_maxlevel	apex_levelreq	apex_frequency	apex_exact_mods	apex_mapping_note
prefix	1470	Greater Diamond	Greater +# to Attack Rating against Demons & +#% Damage to Demons [mid; marker=property]	mid	123	66	80	16	1	jewl		greater_m_att-demon 550-550; greater_dmg-demon 425-425	greater_m_att-demon: func1=1/stat1=greater_item_demon_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating against Demons; greater_dmg-demon: func1=1/stat1=greater_item_demondamage_percent/val1= | tooltip=+#% Damage to Demons	Diamond	114	+# to Attack Rating against Demons & +#% Damage to Demons	26		16	20	att-demon 25-50; dmg-demon 25-40	exact base-name match
prefix	1471	Greater Diamond	Greater +# to Attack Rating against Demons & +#% Damage to Demons [late; marker=property]	late	123	81		16	2	jewl		greater_m_att-demon 550-550; greater_dmg-demon 425-425	greater_m_att-demon: func1=1/stat1=greater_item_demon_tohit/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Attack Rating against Demons; greater_dmg-demon: func1=1/stat1=greater_item_demondamage_percent/val1= | tooltip=+#% Damage to Demons	Diamond	114	+# to Attack Rating against Demons & +#% Damage to Demons	26		16	20	att-demon 25-50; dmg-demon 25-40	exact base-name match
prefix	1472	Greater Omniscient	Greater +# to All Skills [early; marker=property]	early	125	50	65	68	1	tors,amul		greater_m_allskills 3-3	greater_m_allskills: func1=1/stat1=greater_item_allskills/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to All Skills	Omniscient	217	+# to All Skills	86		68	20	allskills 2-2	exact base-name match
prefix	1473	Greater Omniscient	Greater +# to All Skills [mid; marker=property]	mid	125	66	80	68	1	tors,amul		greater_m_allskills 3-3	greater_m_allskills: func1=1/stat1=greater_item_allskills/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to All Skills	Omniscient	217	+# to All Skills	86		68	20	allskills 2-2	exact base-name match
prefix	1474	Greater Omniscient	Greater +# to All Skills [late; marker=property]	late	125	81		68	2	tors,amul		greater_m_allskills 3-3	greater_m_allskills: func1=1/stat1=greater_item_allskills/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to All Skills	Omniscient	217	+# to All Skills	86		68	20	allskills 2-2	exact base-name match
prefix	1475	Greater Sage's	Greater +# to All Skills [early; marker=property]	early	125	50	65	43	1	amul,tors,shld		greater_m_allskills 3-3	greater_m_allskills: func1=1/stat1=greater_item_allskills/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to All Skills	Sage's	213	+# to All Skills	59		43	20	allskills 1-1	exact base-name match
prefix	1476	Greater Sage's	Greater +# to All Skills [mid; marker=property]	mid	125	66	80	43	1	amul,tors,shld		greater_m_allskills 3-3	greater_m_allskills: func1=1/stat1=greater_item_allskills/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to All Skills	Sage's	213	+# to All Skills	59		43	20	allskills 1-1	exact base-name match
prefix	1477	Greater Sage's	Greater +# to All Skills [late; marker=property]	late	125	81		43	2	amul,tors,shld		greater_m_allskills 3-3	greater_m_allskills: func1=1/stat1=greater_item_allskills/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to All Skills	Sage's	213	+# to All Skills	59		43	20	allskills 1-1	exact base-name match
prefix	1478	Greater Sage's	Greater +# to All Skills [early; marker=property]	early	125	50	65	68	1	ring		greater_m_allskills 3-3	greater_m_allskills: func1=1/stat1=greater_item_allskills/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to All Skills	Sage's	215	+# to All Skills	85		68	20	allskills 1-1	exact base-name match
prefix	1479	Greater Sage's	Greater +# to All Skills [mid; marker=property]	mid	125	66	80	68	1	ring		greater_m_allskills 3-3	greater_m_allskills: func1=1/stat1=greater_item_allskills/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to All Skills	Sage's	215	+# to All Skills	85		68	20	allskills 1-1	exact base-name match
prefix	1480	Greater Sage's	Greater +# to All Skills [late; marker=property]	late	125	81		68	2	ring		greater_m_allskills 3-3	greater_m_allskills: func1=1/stat1=greater_item_allskills/val1= | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to All Skills	Sage's	215	+# to All Skills	85		68	20	allskills 1-1	exact base-name match
prefix	1481	Greater Valkyrie's	Greater +# to Amazon Skill Levels [early; marker=property]	early	125	50	65	36	1	miss,spea		greater_m_ama 3-3	greater_m_ama: func1=21/stat1=greater_item_addclassskills/val1=0 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Amazon Skill Levels	Valkyrie's	226	+# to Amazon Skill Levels	50		36	40	ama 2-2	exact base-name match
prefix	1482	Greater Valkyrie's	Greater +# to Amazon Skill Levels [mid; marker=property]	mid	125	66	80	36	3	miss,spea		greater_m_ama 3-3	greater_m_ama: func1=21/stat1=greater_item_addclassskills/val1=0 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Amazon Skill Levels	Valkyrie's	226	+# to Amazon Skill Levels	50		36	40	ama 2-2	exact base-name match
prefix	1483	Greater Valkyrie's	Greater +# to Amazon Skill Levels [late; marker=property]	late	125	81		36	4	miss,spea		greater_m_ama 3-3	greater_m_ama: func1=21/stat1=greater_item_addclassskills/val1=0 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Amazon Skill Levels	Valkyrie's	226	+# to Amazon Skill Levels	50		36	40	ama 2-2	exact base-name match
prefix	1484	Greater Valkyrie's	Greater +# to Amazon Skill Levels [early; marker=property]	early	125	50	65	57	1	amul,circ		greater_m_ama 3-3	greater_m_ama: func1=21/stat1=greater_item_addclassskills/val1=0 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Amazon Skill Levels	Valkyrie's	223	+# to Amazon Skill Levels	86		57	40	ama 2-2	exact base-name match
prefix	1485	Greater Valkyrie's	Greater +# to Amazon Skill Levels [mid; marker=property]	mid	125	66	80	57	3	amul,circ		greater_m_ama 3-3	greater_m_ama: func1=21/stat1=greater_item_addclassskills/val1=0 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Amazon Skill Levels	Valkyrie's	223	+# to Amazon Skill Levels	86		57	40	ama 2-2	exact base-name match
prefix	1486	Greater Valkyrie's	Greater +# to Amazon Skill Levels [late; marker=property]	late	125	81		57	4	amul,circ		greater_m_ama 3-3	greater_m_ama: func1=21/stat1=greater_item_addclassskills/val1=0 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Amazon Skill Levels	Valkyrie's	223	+# to Amazon Skill Levels	86		57	40	ama 2-2	exact base-name match
prefix	1487	Greater Priest's	Greater +# to Paladin Skill Levels [early; marker=property]	early	125	50	65	57	1	amul,circ		greater_m_pal 3-3	greater_m_pal: func1=21/stat1=greater_item_addclassskills/val1=3 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Paladin Skill Levels	Priest's	232	+# to Paladin Skill Levels	86		57	40	pal 2-2	exact base-name match
prefix	1488	Greater Priest's	Greater +# to Paladin Skill Levels [mid; marker=property]	mid	125	66	80	57	3	amul,circ		greater_m_pal 3-3	greater_m_pal: func1=21/stat1=greater_item_addclassskills/val1=3 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Paladin Skill Levels	Priest's	232	+# to Paladin Skill Levels	86		57	40	pal 2-2	exact base-name match
prefix	1489	Greater Priest's	Greater +# to Paladin Skill Levels [late; marker=property]	late	125	81		57	4	amul,circ		greater_m_pal 3-3	greater_m_pal: func1=21/stat1=greater_item_addclassskills/val1=3 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Paladin Skill Levels	Priest's	232	+# to Paladin Skill Levels	86		57	40	pal 2-2	exact base-name match
prefix	1490	Greater Necromancer's	Greater +# to Necromancer Skill Levels [early; marker=property]	early	125	50	65	57	1	amul,circ		greater_m_nec 3-3	greater_m_nec: func1=21/stat1=greater_item_addclassskills/val1=2 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Necromancer Skill Levels	Necromancer's	244	+# to Necromancer Skill Levels	86		57	40	nec 2-2	exact base-name match
prefix	1491	Greater Necromancer's	Greater +# to Necromancer Skill Levels [mid; marker=property]	mid	125	66	80	57	3	amul,circ		greater_m_nec 3-3	greater_m_nec: func1=21/stat1=greater_item_addclassskills/val1=2 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Necromancer Skill Levels	Necromancer's	244	+# to Necromancer Skill Levels	86		57	40	nec 2-2	exact base-name match
prefix	1492	Greater Necromancer's	Greater +# to Necromancer Skill Levels [late; marker=property]	late	125	81		57	4	amul,circ		greater_m_nec 3-3	greater_m_nec: func1=21/stat1=greater_item_addclassskills/val1=2 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Necromancer Skill Levels	Necromancer's	244	+# to Necromancer Skill Levels	86		57	40	nec 2-2	exact base-name match
prefix	1493	Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [early; marker=property]	early	125	50	65	57	1	amul,circ		greater_m_sor 3-3	greater_m_sor: func1=21/stat1=greater_item_addclassskills/val1=1 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Sorceress Skill Levels	Arch-Angel's	253	+# to Sorceress Skill Levels	86		57	40	sor 2-2	exact base-name match
prefix	1494	Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [mid; marker=property]	mid	125	66	80	57	3	amul,circ		greater_m_sor 3-3	greater_m_sor: func1=21/stat1=greater_item_addclassskills/val1=1 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Sorceress Skill Levels	Arch-Angel's	253	+# to Sorceress Skill Levels	86		57	40	sor 2-2	exact base-name match
prefix	1495	Greater Arch-Angel's	Greater +# to Sorceress Skill Levels [late; marker=property]	late	125	81		57	4	amul,circ		greater_m_sor 3-3	greater_m_sor: func1=21/stat1=greater_item_addclassskills/val1=1 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Sorceress Skill Levels	Arch-Angel's	253	+# to Sorceress Skill Levels	86		57	40	sor 2-2	exact base-name match
prefix	1496	Greater Berserker's	Greater +# to Barbarian Skill Levels [early; marker=property]	early	125	50	65	57	1	amul,circ		greater_m_bar 3-3	greater_m_bar: func1=21/stat1=greater_item_addclassskills/val1=4 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#  to Barbarian Skill Levels	Berserker's	262	+# to Barbarian Skill Levels	86		57	40	bar 2-2	exact base-name match
prefix	1497	Greater Berserker's	Greater +# to Barbarian Skill Levels [mid; marker=property]	mid	125	66	80	57	3	amul,circ		greater_m_bar 3-3	greater_m_bar: func1=21/stat1=greater_item_addclassskills/val1=4 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#  to Barbarian Skill Levels	Berserker's	262	+# to Barbarian Skill Levels	86		57	40	bar 2-2	exact base-name match
prefix	1498	Greater Berserker's	Greater +# to Barbarian Skill Levels [late; marker=property]	late	125	81		57	4	amul,circ		greater_m_bar 3-3	greater_m_bar: func1=21/stat1=greater_item_addclassskills/val1=4 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#  to Barbarian Skill Levels	Berserker's	262	+# to Barbarian Skill Levels	86		57	40	bar 2-2	exact base-name match
prefix	1499	Greater Hierophant's	Greater +# to Druid Skill Levels [early; marker=property]	early	125	50	65	57	1	amul,circ		greater_m_dru 3-3	greater_m_dru: func1=21/stat1=greater_item_addclassskills/val1=5 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Druid Skill Levels	Hierophant's	274	+# to Druid Skill Levels	86		57	40	dru 2-2	exact base-name match
prefix	1500	Greater Hierophant's	Greater +# to Druid Skill Levels [mid; marker=property]	mid	125	66	80	57	3	amul,circ		greater_m_dru 3-3	greater_m_dru: func1=21/stat1=greater_item_addclassskills/val1=5 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Druid Skill Levels	Hierophant's	274	+# to Druid Skill Levels	86		57	40	dru 2-2	exact base-name match
prefix	1501	Greater Hierophant's	Greater +# to Druid Skill Levels [late; marker=property]	late	125	81		57	4	amul,circ		greater_m_dru 3-3	greater_m_dru: func1=21/stat1=greater_item_addclassskills/val1=5 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Druid Skill Levels	Hierophant's	274	+# to Druid Skill Levels	86		57	40	dru 2-2	exact base-name match
prefix	1502	Greater Witch-hunter's	Greater +# to Assassin Skill Levels [early; marker=property]	early	125	50	65	57	1	amul,circ		greater_m_ass 3-3	greater_m_ass: func1=21/stat1=greater_item_addclassskills/val1=6 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Assassin Skill Levels	Witch-hunter's	283	+# to Assassin Skill Levels	86		57	40	ass 2-2	exact base-name match
prefix	1503	Greater Witch-hunter's	Greater +# to Assassin Skill Levels [mid; marker=property]	mid	125	66	80	57	3	amul,circ		greater_m_ass 3-3	greater_m_ass: func1=21/stat1=greater_item_addclassskills/val1=6 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Assassin Skill Levels	Witch-hunter's	283	+# to Assassin Skill Levels	86		57	40	ass 2-2	exact base-name match
prefix	1504	Greater Witch-hunter's	Greater +# to Assassin Skill Levels [late; marker=property]	late	125	81		57	4	amul,circ		greater_m_ass 3-3	greater_m_ass: func1=21/stat1=greater_item_addclassskills/val1=6 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Assassin Skill Levels	Witch-hunter's	283	+# to Assassin Skill Levels	86		57	40	ass 2-2	exact base-name match
prefix	1505	Greater Arch-Devil's	Greater +# Warlock Skill Levels [early; marker=property]	early	125	50	65	57	1	amul,circ		greater_m_war 3-3	greater_m_war: func1=21/stat1=greater_item_addclassskills/val1=7 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Warlock Skill Levels	Arch-Devil's	1228	+# Warlock Skill Levels	90		57	20	war 2-2	exact base-name match
prefix	1506	Greater Arch-Devil's	Greater +# Warlock Skill Levels [mid; marker=property]	mid	125	66	80	57	1	amul,circ		greater_m_war 3-3	greater_m_war: func1=21/stat1=greater_item_addclassskills/val1=7 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Warlock Skill Levels	Arch-Devil's	1228	+# Warlock Skill Levels	90		57	20	war 2-2	exact base-name match
prefix	1507	Greater Arch-Devil's	Greater +# Warlock Skill Levels [late; marker=property]	late	125	81		57	2	amul,circ		greater_m_war 3-3	greater_m_war: func1=21/stat1=greater_item_addclassskills/val1=7 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Warlock Skill Levels	Arch-Devil's	1228	+# Warlock Skill Levels	90		57	20	war 2-2	exact base-name match
prefix	1508	Greater Priest's	Greater +# to Paladin Skill Levels [early; marker=property]	early	125	50	65	36	1	scep,ashd		greater_m_pal 3-3	greater_m_pal: func1=21/stat1=greater_item_addclassskills/val1=3 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Paladin Skill Levels	Priest's	235	+# to Paladin Skill Levels	50		36	40	pal 2-2	exact base-name match
prefix	1509	Greater Priest's	Greater +# to Paladin Skill Levels [mid; marker=property]	mid	125	66	80	36	3	scep,ashd		greater_m_pal 3-3	greater_m_pal: func1=21/stat1=greater_item_addclassskills/val1=3 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Paladin Skill Levels	Priest's	235	+# to Paladin Skill Levels	50		36	40	pal 2-2	exact base-name match
prefix	1510	Greater Priest's	Greater +# to Paladin Skill Levels [late; marker=property]	late	125	81		36	4	scep,ashd		greater_m_pal 3-3	greater_m_pal: func1=21/stat1=greater_item_addclassskills/val1=3 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Paladin Skill Levels	Priest's	235	+# to Paladin Skill Levels	50		36	40	pal 2-2	exact base-name match
prefix	1511	Greater Priest's	Greater +# to Paladin Skill Levels [early; marker=property]	early	125	50	65	49	1	swor,mace,hamm,shld		greater_m_pal 3-3	greater_m_pal: func1=21/stat1=greater_item_addclassskills/val1=3 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Paladin Skill Levels	Priest's	238	+# to Paladin Skill Levels	65		49	40	pal 2-2	exact base-name match
prefix	1512	Greater Priest's	Greater +# to Paladin Skill Levels [mid; marker=property]	mid	125	66	80	49	3	swor,mace,hamm,shld		greater_m_pal 3-3	greater_m_pal: func1=21/stat1=greater_item_addclassskills/val1=3 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Paladin Skill Levels	Priest's	238	+# to Paladin Skill Levels	65		49	40	pal 2-2	exact base-name match
prefix	1513	Greater Priest's	Greater +# to Paladin Skill Levels [late; marker=property]	late	125	81		49	4	swor,mace,hamm,shld		greater_m_pal 3-3	greater_m_pal: func1=21/stat1=greater_item_addclassskills/val1=3 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Paladin Skill Levels	Priest's	238	+# to Paladin Skill Levels	65		49	40	pal 2-2	exact base-name match
prefix	1514	Greater Berserker's	Greater +# to Barbarian Skill Levels [early; marker=property]	early	125	50	65	36	1	tkni,axe,spea,club,swor,hamm,mace	jave	greater_m_bar 3-3	greater_m_bar: func1=21/stat1=greater_item_addclassskills/val1=4 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#  to Barbarian Skill Levels	Berserker's	265	+# to Barbarian Skill Levels	50		36	20	bar 2-2	exact base-name match
prefix	1515	Greater Berserker's	Greater +# to Barbarian Skill Levels [mid; marker=property]	mid	125	66	80	36	1	tkni,axe,spea,club,swor,hamm,mace	jave	greater_m_bar 3-3	greater_m_bar: func1=21/stat1=greater_item_addclassskills/val1=4 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#  to Barbarian Skill Levels	Berserker's	265	+# to Barbarian Skill Levels	50		36	20	bar 2-2	exact base-name match
prefix	1516	Greater Berserker's	Greater +# to Barbarian Skill Levels [late; marker=property]	late	125	81		36	2	tkni,axe,spea,club,swor,hamm,mace	jave	greater_m_bar 3-3	greater_m_bar: func1=21/stat1=greater_item_addclassskills/val1=4 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+#  to Barbarian Skill Levels	Berserker's	265	+# to Barbarian Skill Levels	50		36	20	bar 2-2	exact base-name match
prefix	1517	Greater Valkyrie's	Greater +# to Amazon Skill Levels [early; marker=property]	early	125	50	65	64	1	tors		greater_m_ama 3-3	greater_m_ama: func1=21/stat1=greater_item_addclassskills/val1=0 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Amazon Skill Levels	Valkyrie's	221	+# to Amazon Skill Levels	86		64	20	ama 2-2	exact base-name match
prefix	1518	Greater Valkyrie's	Greater +# to Amazon Skill Levels [mid; marker=property]	mid	125	66	80	64	1	tors		greater_m_ama 3-3	greater_m_ama: func1=21/stat1=greater_item_addclassskills/val1=0 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Amazon Skill Levels	Valkyrie's	221	+# to Amazon Skill Levels	86		64	20	ama 2-2	exact base-name match
prefix	1519	Greater Valkyrie's	Greater +# to Amazon Skill Levels [late; marker=property]	late	125	81		64	2	tors		greater_m_ama 3-3	greater_m_ama: func1=21/stat1=greater_item_addclassskills/val1=0 | func2=1/stat2=item_greaterAffixMarker/val2= | tooltip=+# to Amazon Skill Levels	Valkyrie's	221	+# to Amazon Skill Levels	86		64	20	ama 2-2	exact base-name match
