table	line	name	set	spawnable	disabled	item_code	item_name	category	tier	type	type2	current_lvl	proposed_lvl	delta	current_lvl_req	base_levelreq	normal_code	exceptional_code	elite_code
unique	138	Spellsteel		1		9ba	Bearded Axe	weapon	exceptional	axe	slam	30	38	8	39	25	bax	9ba	7ba
unique	140	Boneslayer Blade		1		9ga	Gothic Axe	weapon	exceptional	axe	slam	40	46	6	42	25	gax	9ga	7ga
unique	132	Coldkill		1		9ha	Hatchet	weapon	exceptional	axe	1wep	25	31	6	36	19	hax	9ha	7ha
unique	453	Pure Rancor		1		9ha	hatchet	weapon	exceptional	axe	1wep	25	31	6	38	19	hax	9ha	7ha
unique	133	Butcher's Pupil		1		9ax	Cleaver	weapon	exceptional	axe	1wep	30	34	4	39	22	axe	9ax	7ax
unique	479	Threat of Storms		1		9la	military axe	weapon	exceptional	axe	slam	30	34	4	40	22	lax	9la	7la
unique	458	Cornugon		1		9mp	crowbill	weapon	exceptional	axe	1wep	40	43	3	53	25	mpi	9mp	7mp
unique	135	Pompeii's Wrath		1		9mp	Crowbill	weapon	exceptional	axe	1wep	40	43	3	45	25	mpi	9mp	7mp
unique	485	Tonstrike		1		9ga	gothic axe	weapon	exceptional	axe	slam	43	46	3	50	25	gax	9ga	7ga
unique	482	Ravid's Bite		1		9bt	tabar	weapon	exceptional	axe	slam	40	42	2	47	25	btx	9bt	7bt
unique	139	Stormrider		1		9bt	Tabar	weapon	exceptional	axe	slam	40	42	2	41	25	btx	9bt	7bt
unique	452	Bloody Scalp		1		9ha	hatchet	weapon	exceptional	axe	1wep	30	31	1	44	19	hax	9ha	7ha
unique	487	Mythslayer		1		9gi	ancient axe	weapon	exceptional	axe	slam	50	51	1	58	25	gix	9gi	7gi
unique	486	Ogre's Breath		1		9gi	ancient axe	weapon	exceptional	axe	slam	50	51	1	52	25	gix	9gi	7gi
unique	456	Cryohydra		1		92a	twin axe	weapon	exceptional	axe	1wep	40	39	-1	56	25	2ax	92a	72a
unique	457	Harvest of Souls		1		92a	twin axe	weapon	exceptional	axe	1wep	40	39	-1	50	25	2ax	92a	72a
unique	134	Islestrike		1		92a	Twin Axe	weapon	exceptional	axe	1wep	40	39	-1	43	25	2ax	92a	72a
unique	483	Spirit Naga		1		9bt	tabar	weapon	exceptional	axe	slam	43	42	-1	54	25	btx	9bt	7bt
unique	461	Antics of the Jester		1		9wa	naga	weapon	exceptional	axe	1wep	50	48	-2	57	25	wax	9wa	7wa
unique	481	Grandiose Dreams		1		9ba	bearded axe	weapon	exceptional	axe	slam	40	38	-2	44	25	bax	9ba	7ba
unique	484	Brittlequick		1		9ga	gothic axe	weapon	exceptional	axe	slam	50	46	-4	59	25	gax	9ga	7ga
unique	480	Dwarven Honor		1		9ba	bearded axe	weapon	exceptional	axe	slam	43	38	-5	51	25	bax	9ba	7ba
unique	455	Edge of Forever		1		9ax	cleaver	weapon	exceptional	axe	1wep	40	34	-6	49	22	axe	9ax	7ax
unique	454	Slayer of Trents		1		9ax	cleaver	weapon	exceptional	axe	1wep	40	34	-6	45	22	axe	9ax	7ax
unique	478	Sunblighter		1		9la	military axe	weapon	exceptional	axe	slam	40	34	-6	45	22	lax	9la	7la
unique	460	Couatl		1		9wa	naga	weapon	exceptional	axe	1wep	55	48	-7	65	25	wax	9wa	7wa
unique	197	Magewrath		1		8sw	Rune Bow	weapon	exceptional	bow		30	49	19	43	25	swb	8sw	6sw
unique	195	Witchwild String		1		8s8	Short Siege Bow	weapon	exceptional	bow		25	43	18	39	25	sbb	8s8	6s7
unique	194	Endlesshail		1		8cb	Double Bow	weapon	exceptional	bow		25	39	14	36	25	cbw	8cb	6cb
unique	777	Ranger's Path		1		8cb	double bow	weapon	exceptional	bow		25	39	14	42	25	cbw	8cb	6cb
unique	196	Cliffkiller		1		8l8	Long Siege Bow	weapon	exceptional	bow		35	46	11	41	25	lbb	8l8	6l7
unique	775	Bow of the Dead		1		8lb	cedar bow	weapon	exceptional	bow		25	35	10	35	23	lbw	8lb	6lb
unique	193	Kuko Shakaku		1		8lb	CedarBow	weapon	exceptional	bow		25	35	10	33	23	lbw	8lb	6lb
unique	198	Goldstrike Arch		1		8lw	Gothic Bow	weapon	exceptional	bow		43	52	9	55	25	lwb	8lw	6lw
unique	783	Remorhaz		1		8sw	rune bow	weapon	exceptional	bow		40	49	9	50	25	swb	8sw	6sw
unique	781	Crimson Crusade		1		8l8	long siege bow	weapon	exceptional	bow		38	46	8	48	25	lbb	8l8	6l7
unique	785	Harper's Call		1		8lw	gothic bow	weapon	exceptional	bow		44	52	8	53	25	lwb	8lw	6lw
unique	773	Iceweaver		1		8hb	razor bow	weapon	exceptional	bow		25	33	8	37	21	hbw	8hb	6hb
unique	779	Pride's Paradox		1		8s8	short siege bow	weapon	exceptional	bow		35	43	8	45	25	sbb	8s8	6s7
unique	192	Riphook		1		8hb	Razor Bow	weapon	exceptional	bow		25	33	8	31	21	hbw	8hb	6hb
unique	771	Dead World		1		8sb	edge bow	weapon	exceptional	bow		23	30	7	35	18	sbw	8sb	6sb
unique	774	Chillwind		1		8lb	cedarbow	weapon	exceptional	bow		30	35	5	49	23	lbw	8lb	6lb
unique	191	Skystrike		1		8sb	Edge Bow	weapon	exceptional	bow		25	30	5	28	18	sbw	8sb	6sb
unique	770	Teldicia's Sting		1		8sb	edge bow	weapon	exceptional	bow		25	30	5	44	18	sbw	8sb	6sb
unique	782	Dune Runner		1		8sw	rune bow	weapon	exceptional	bow		45	49	4	56	25	swb	8sw	6sw
unique	780	Heartseeker		1		8l8	long siege bow	weapon	exceptional	bow		45	46	1	54	25	lbb	8l8	6l7
unique	778	Hailstrike		1		8s8	short siege bow	weapon	exceptional	bow		45	43	-2	47	25	sbb	8s8	6s7
unique	784	Ghost Mount		1		8lw	gothic bow	weapon	exceptional	bow		55	52	-3	59	25	lwb	8lw	6lw
unique	146	Dark Clan Crusher		1		9cl	Cudgel	weapon	exceptional	club	1wep	17	30	13	29	18	clb	9cl	7cl
unique	150	Fleshrender		1		9sp	Barbed Club	weapon	exceptional	club	1wep	25	32	7	38	20	spc	9sp	7sp
unique	576	Gladiator's Strike		1		9cl	cudgel	weapon	exceptional	club	1wep	25	30	5	40	18	clb	9cl	7cl
unique	578	Eater of Souls		1		9sp	barbed club	weapon	exceptional	club	1wep	36	32	-4	46	20	spc	9sp	7sp
unique	575	Dawn of Skeon		1		9cl	cudgel	weapon	exceptional	club	1wep	35	30	-5	50	18	clb	9cl	7cl
unique	577	Umbral's Bat		1		9sp	barbed club	weapon	exceptional	club	1wep	43	32	-11	59	20	spc	9sp	7sp
unique	1338	Heat of Summer		1		9xf	fascia	weapon	exceptional	h2h	1wep	25	36	11	43	27	axf	9xf	7xf
unique	1337	Razor Knuckle		1		9xf	fascia	weapon	exceptional	h2h	1wep	25	36	11	45	27	axf	9xf	7xf
unique	1339	Scarab Cleaver		1		9xf	Fascia	weapon	exceptional	h2h	1wep	25	36	11	36	27	axf	9xf	7xf
unique	1336	Dusk Ray		1		9wb	Wrist Spike	weapon	exceptional	h2h	1wep	25	32	7	32	24	wrb	9wb	7wb
unique	1335	Pleasures of the Perverse		1		9wb	wrist spike	weapon	exceptional	h2h	1wep	25	32	7	41	24	wrb	9wb	7wb
unique	1333	Corpseflayer		1		9ar	Quhab	weapon	exceptional	h2h	1wep	25	28	3	30	21	ktr	9ar	7ar
unique	1331	Key to Hell		1		9ar	quhab	weapon	exceptional	h2h	1wep	25	28	3	40	21	ktr	9ar	7ar
unique	1332	Storm Demon's Glare		1		9ar	quhab	weapon	exceptional	h2h	1wep	25	28	3	37	21	ktr	9ar	7ar
unique	1334	Sabertooth		1		9wb	wrist spike	weapon	exceptional	h2h	1wep	46	32	-14	56	24	wrb	9wb	7wb
unique	1341	Chi Strike		1		9cs	hand scythe	weapon	exceptional	h2h2	1wep	25	41	16	30	30	ces	9cs	7cs
unique	1342	Slithertongue		1		9cs	Hand Scythe	weapon	exceptional	h2h2	1wep	25	41	16	38	30	ces	9cs	7cs
unique	1350	Glitterkill		1		9qr	Scissors Quhab	weapon	exceptional	h2h2	1wep	39	54	15	49	40	skr	9qr	7qr
unique	1344	Shadowy Places		1		9lw	greater claws	weapon	exceptional	h2h2	1wep	30	45	15	45	33	clw	9lw	7lw
unique	1345	Werewolf Talons		1		9lw	Greater Claws	weapon	exceptional	h2h2	1wep	30	45	15	40	33	clw	9lw	7lw
unique	1343	Wight Claw		1		9lw	greater claws	weapon	exceptional	h2h2	1wep	30	45	15	40	33	clw	9lw	7lw
unique	1340	Full Suffering		1		9cs	hand scythe	weapon	exceptional	h2h2	1wep	30	41	11	50	30	ces	9cs	7cs
unique	1347	Adamantine Razors		1		9tw	greater talons	weapon	exceptional	h2h2	1wep	40	50	10	50	37	btl	9tw	7tw
unique	289	Bartuc's Cut-Throat		1		9tw	Runic Talons	weapon	exceptional	h2h2	1wep	40	50	10	42	37	btl	9tw	7tw
unique	1346	Dark Nemesis		1		9tw	greater talons	weapon	exceptional	h2h2	1wep	40	50	10	50	37	btl	9tw	7tw
unique	1349	Fearsome Rumors		1		9qr	scissors quhab	weapon	exceptional	h2h2	1wep	44	54	10	54	40	skr	9qr	7qr
unique	1348	Path of the Nightwalker		1		9qr	scissors quhab	weapon	exceptional	h2h2	1wep	55	54	-1	70	40	skr	9qr	7qr
unique	156	The Gavel of Pain		1		9gm	Martel de Fer	weapon	exceptional	hamm	slam	33	53	20	45	25	gma	9gm	7gm
unique	154	Earthshaker		1		9wh	Battle Hammer	weapon	exceptional	hamm	1wep	30	48	18	43	25	whm	9wh	7wh
unique	155	Bloodtree Stump		1		9m9	War Club	weapon	exceptional	hamm	slam	30	45	15	48	25	mau	9m9	7m7
unique	592	Burning Desire		1		9gm	martel de fer	weapon	exceptional	hamm	slam	45	53	8	55	25	gma	9gm	7gm
unique	584	Blasthammer		1		9wh	battle hammer	weapon	exceptional	hamm	1wep	42	48	6	50	25	whm	9wh	7wh
unique	590	Readiness for War		1		9m9	war club	weapon	exceptional	hamm	slam	40	45	5	48	25	mau	9m9	7m7
unique	591	Doom Avatar		1		9gm	martel de fer	weapon	exceptional	hamm	slam	55	53	-2	65	25	gma	9gm	7gm
unique	583	Hammer of Jholm		1		9wh	battle hammer	weapon	exceptional	hamm	1wep	55	48	-7	60	25	whm	9wh	7wh
unique	589	Hill Giant's Bludgeon		1		9m9	war club	weapon	exceptional	hamm	slam	55	45	-10	59	25	mau	9m9	7m7
unique	853	Warbreeder		1		9gl	Spiculum	weapon	exceptional	jave	1wep	25	46	21	41	25	glv	9gl	7gl
unique	849	Cursed One		1		9s9	simbilan	weapon	exceptional	jave	1wep	25	40	15	35	25	ssp	9s9	7s7
unique	850	Hatemonger		1		9s9	Simbilan	weapon	exceptional	jave	1wep	25	40	15	29	25	ssp	9s9	7s7
unique	847	Trump of Jericho		1		9pi	Great Pilum	weapon	exceptional	jave	1wep	25	37	12	35	25	pil	9pi	7pi
unique	846	Weeping at the Gate		1		9pi	great pilum	weapon	exceptional	jave	1wep	25	37	12	35	25	pil	9pi	7pi
unique	855	Blessings of Osiris		1		9ts	harpoon	weapon	exceptional	jave	1wep	43	51	8	54	25	tsp	9ts	7ts
unique	856	Bowel Twister		1		9ts	Harpoon	weapon	exceptional	jave	1wep	43	51	8	45	25	tsp	9ts	7ts
unique	852	Blessed One		1		9gl	spiculum	weapon	exceptional	jave	1wep	40	46	6	50	25	glv	9gl	7gl
unique	844	Killing Spree		1		9ja	War Javelin	weapon	exceptional	jave	1wep	24	30	6	31	18	jav	9ja	7ja
unique	843	Rhyme of the Bard		1		9ja	war javelin	weapon	exceptional	jave	1wep	25	30	5	37	18	jav	9ja	7ja
unique	848	Artemis's Spiculum		1		9s9	simbilan	weapon	exceptional	jave	1wep	39	40	1	55	25	ssp	9s9	7s7
unique	845	Gnomebane		1		9pi	great pilum	weapon	exceptional	jave	1wep	40	37	-3	47	25	pil	9pi	7pi
unique	851	Flight of Confusion		1		9gl	spiculum	weapon	exceptional	jave	1wep	55	46	-9	65	25	glv	9gl	7gl
unique	842	Aiel Javelins		1		9ja	war javelin	weapon	exceptional	jave	1wep	40	30	-10	54	18	jav	9ja	7ja
unique	174	Stormspike		1		9bl	Stilleto	weapon	exceptional	knif	1wep	28	46	18	41	25	bld	9bl	7bl
unique	639	Falcon Talon		1		9bl	Stiletto	weapon	exceptional	knif	1wep	30	46	16	30	25	bld	9bl	7bl
unique	638	Thief's Lockpicker		1		9bl	Stiletto	weapon	exceptional	knif	1wep	30	46	16	50	25	bld	9bl	7bl
unique	637	Basilisk's Touch		1		9kr	cinquedeas	weapon	exceptional	knif	1wep	29	42	13	46	25	kri	9kr	7kr
unique	636	Halfling's Blade		1		9kr	cinquedeas	weapon	exceptional	knif	1wep	29	42	13	40	25	kri	9kr	7kr
unique	172	Heart Carver		1		9di	Rondel	weapon	exceptional	knif	1wep	25	36	11	27	24	dir	9di	7di
unique	634	Rattlesnake Bite		1		9di	rondel	weapon	exceptional	knif	1wep	25	36	11	37	24	dir	9di	7di
unique	635	Sweet Whisper		1		9di	rondel	weapon	exceptional	knif	1wep	25	36	11	33	24	dir	9di	7di
unique	633	Chimera's Claw		1		9dg	Poignard	weapon	exceptional	knif	1wep	25	31	6	29	19	dgr	9dg	7dg
unique	632	Cyan Bloodbane		1		9dg	Poignard	weapon	exceptional	knif	1wep	25	31	6	31	19	dgr	9dg	7dg
unique	171	Spineripper		1		9dg	Poignard	weapon	exceptional	knif	1wep	25	31	6	32	19	dgr	9dg	7dg
unique	151	Sureshrill Frost		1		9ma	Flanged Mace	weapon	exceptional	mace	1wep	25	35	10	39	23	mac	9ma	7ma
unique	602	Comet's Tail		1		9mt	jagged star	weapon	exceptional	mace	1wep	30	39	9	45	25	mst	9mt	7mt
unique	153	Baezil's Vortex		1		9fl	Knout	weapon	exceptional	mace	1wep	35	43	8	45	25	fla	9fl	7fl
unique	152	Moonfall		1		9mt	Jagged Star	weapon	exceptional	mace	1wep	35	39	4	42	25	mst	9mt	7mt
unique	601	Demise of the Weak		1		9ma	flanged mace	weapon	exceptional	mace	1wep	36	35	-1	45	23	mac	9ma	7ma
unique	604	Efreeti's Eye		1		9fl	knout	weapon	exceptional	mace	1wep	45	43	-2	57	25	fla	9fl	7fl
unique	605	Frantic Distress		1		9fl	knout	weapon	exceptional	mace	1wep	45	43	-2	53	25	fla	9fl	7fl
unique	600	Cat Tail		1		9ma	flanged mace	weapon	exceptional	mace	1wep	40	35	-5	55	23	mac	9ma	7ma
unique	1195	Quandary of the Queen		1		oba	swirling crystal	weapon	exceptional	orb	1wep	25	50	25	39	37	ob5	oba	obf
unique	1192	Dawn Shadow		1		ob8	Cloudy Sphere	weapon	exceptional	orb	1wep	25	41	16	30	30	ob3	ob8	obd
unique	1194	Desecration Sigil		1		ob9	Sparkling Ball	weapon	exceptional	orb	1wep	30	46	16	50	34	ob4	ob9	obe
unique	1193	Manna from Heaven		1		ob9	sparkling ball	weapon	exceptional	orb	1wep	30	46	16	50	34	ob4	ob9	obe
unique	1191	Starbreaker		1		ob8	cloudy sphere	weapon	exceptional	orb	1wep	25	41	16	40	30	ob3	ob8	obd
unique	1189	Drehya's Globe		1		ob7	crystalline globe	weapon	exceptional	orb	1wep	24	37	13	40	27	ob2	ob7	obc
unique	1190	Murdering Shard		1		ob7	Crystalline Globe	weapon	exceptional	orb	1wep	25	37	12	27	27	ob2	ob7	obc
unique	287	The Oculus		1		oba	Swirling Crystal	weapon	exceptional	orb	1wep	40	50	10	42	37	ob5	oba	obf
unique	1188	Dreamsplitter		1		ob6	Glowing Orb	weapon	exceptional	orb	1wep	25	32	7	30	24	ob1	ob6	obb
unique	1187	Terminus Rod		1		ob6	glowing orb	weapon	exceptional	orb	1wep	25	32	7	40	24	ob1	ob6	obb
unique	184	Husoldal Evo		1		9h9	Bec-de-Corbin	weapon	exceptional	pole	slam	35	51	16	44	25	hal	9h9	7h7
unique	694	Killer's Glee		1		9wc	grim scythe	weapon	exceptional	pole	slam	40	55	15	47	25	wsc	9wc	7wc
unique	695	Dawn of the Dead		1		9wc	grim scythe	weapon	exceptional	pole	slam	46	55	9	53	25	wsc	9wc	7wc
unique	685	Fire Mephit		1		9b7	lochaber axe	weapon	exceptional	pole	slam	25	33	8	38	21	bar	9b7	7o7
unique	687	Sunderblight		1		9vo	bill	weapon	exceptional	pole	slam	30	37	7	42	25	vou	9vo	7vo
unique	692	Kritchan's Ire		1		9h9	bec-de-corbin	weapon	exceptional	pole	slam	45	51	6	51	25	hal	9h9	7h7
unique	182	Athena's Wrath		1		9s8	Battle Scythe	weapon	exceptional	pole	slam	35	40	5	42	25	scy	9s8	7s8
unique	180	The Meat Scraper		1		9b7	Lochaber Axe	weapon	exceptional	pole	slam	30	33	3	41	21	bar	9b7	7o7
unique	181	Blackleach Blade		1		9vo	Bill	weapon	exceptional	pole	slam	35	37	2	42	25	vou	9vo	7vo
unique	689	Survival Instinct		1		9s8	battle scythe	weapon	exceptional	pole	slam	38	40	2	45	25	scy	9s8	7s8
unique	693	Father of Nations		1		9h9	bec-de-corbin	weapon	exceptional	pole	slam	55	51	-4	57	25	hal	9h9	7h7
unique	684	Count Kidran's Axe		1		9b7	lochaber axe	weapon	exceptional	pole	slam	40	33	-7	44	21	bar	9b7	7o7
unique	691	Trial by Fire		1		9pa	partizan	weapon	exceptional	pole	slam	42	35	-7	49	23	pax	9pa	7pa
unique	690	Moonlight Edge		1		9pa	partizan	weapon	exceptional	pole	slam	45	35	-10	53	23	pax	9pa	7pa
unique	686	Griefspawn Touch		1		9vo	bill	weapon	exceptional	pole	slam	50	37	-13	50	25	vou	9vo	7vo
unique	185	Grim's Burning Dead		1		9wc	Grim Scythe	weapon	exceptional	pole	slam	70	55	-15	75	25	wsc	9wc	7wc
unique	148	The Fetid Sprinkler		1		9qs	Holy Water Sprinkler	weapon	exceptional	scep	1wep	25	40	15	38	25	gsc	9qs	7qs
unique	616	Heavenly Wrath		1		9sc	rune scepter	weapon	exceptional	scep	1wep	25	31	6	39	19	scp	9sc	7sc
unique	147	Zakarum's Hand		1		9sc	Rune Scepter	weapon	exceptional	scep	1wep	25	31	6	37	19	scp	9sc	7sc
unique	620	Lord of Riddles		1		9ws	divine scepter	weapon	exceptional	scep	1wep	48	45	-3	54	25	wsp	9ws	7ws
unique	149	Hand of Blessed Light		1		9ws	Divine Scepter	weapon	exceptional	scep	1wep	50	45	-5	55	25	wsp	9ws	7ws
unique	617	Trianthalon's Sprinkler		1		9qs	holy water sprinkler	weapon	exceptional	scep	1wep	55	40	-15	58	25	gsc	9qs	7qs
unique	613	Crusader's Wrath		1		9ws	divine scepter	weapon	exceptional	scep	1wep	62	45	-17	68	25	wsp	9ws	7ws
unique	615	Runestar		1		9sc	rune scepter	weapon	exceptional	scep	1wep	50	31	-19	55	19	scp	9sc	7sc
unique	179	Spire of Honor		1		9p9	Lance	weapon	exceptional	spea		25	47	22	39	25	pik	9p9	7p7
unique	178	Hone Sundan		1		9st	Yari	weapon	exceptional	spea		25	44	19	37	25	spt	9st	7st
unique	177	Soulfeast Tine		1		9br	War Fork	weapon	exceptional	spea		25	41	16	30	25	brn	9br	7br
unique	660	Fear and Loathing		1		9br	war fork	weapon	exceptional	spea		30	41	11	44	25	brn	9br	7br
unique	658	Frostband Tine		1		9tr	fuscina	weapon	exceptional	spea		25	36	11	39	24	tri	9tr	7tr
unique	176	Kelpie Snare		1		9tr	Fuscina	weapon	exceptional	spea		25	36	11	33	24	tri	9tr	7tr
unique	661	Dragon Soul		1		9st	yari	weapon	exceptional	spea		35	44	9	54	25	spt	9st	7st
unique	662	Dreams of Empire		1		9st	yari	weapon	exceptional	spea		35	44	9	47	25	spt	9st	7st
unique	656	Mandrake		1		9sr	war spear	weapon	exceptional	spea		25	33	8	35	21	spr	9sr	7sr
unique	175	The Impaler		1		9sr	War Spear	weapon	exceptional	spea		25	33	8	31	21	spr	9sr	7sr
unique	659	Dragoon's Shank		1		9br	war fork	weapon	exceptional	spea		35	41	6	49	25	brn	9br	7br
unique	657	Flametongue		1		9tr	fuscina	weapon	exceptional	spea		30	36	6	46	24	tri	9tr	7tr
unique	663	Imperial Dragonlance		1		9p9	lance	weapon	exceptional	spea		45	47	2	57	25	pik	9p9	7p7
unique	664	Jouster's Boast		1		9p9	lance	weapon	exceptional	spea		45	47	2	60	25	pik	9p9	7p7
unique	655	Old Wolf		1		9sr	war spear	weapon	exceptional	spea		40	33	-7	45	21	spr	9sr	7sr
unique	190	Skull Collector		1		8ws	Rune Staff	weapon	exceptional	staf	slam	30	47	17	41	25	wst	8ws	6ws
unique	189	Warpspear		1		8bs	Gothic Staff	weapon	exceptional	staf	slam	25	42	17	39	25	bst	8bs	6bs
unique	718	Silence of the Sphinx		1		8ls	quarterstaff	weapon	exceptional	staf	slam	25	35	10	39	23	lst	8ls	6ls
unique	720	Ruby Dawn		1		8cs	cedar staff	weapon	exceptional	staf	slam	32	38	6	42	25	cst	8cs	6cs
unique	716	Staff of Shadows		1		8ss	jo staff	weapon	exceptional	staf	slam	24	30	6	36	18	sst	8ss	6ss
unique	722	Grace of Isis		1		8bs	gothic staff	weapon	exceptional	staf	slam	37	42	5	47	25	bst	8bs	6bs
unique	186	Razorswitch		1		8ss	Jo Stalf	weapon	exceptional	staf	slam	25	30	5	28	18	sst	8ss	6ss
unique	724	Survivor's Sonata		1		8ws	rune staff	weapon	exceptional	staf	slam	42	47	5	50	25	wst	8ws	6ws
unique	188	Chromatic Ire		1		8cs	Cedar Staff	weapon	exceptional	staf	slam	43	38	-5	45	25	cst	8cs	6cs
unique	717	Ter'Angreal		1		8ls	quarterstaff	weapon	exceptional	staf	slam	40	35	-5	50	23	lst	8ls	6ls
unique	723	Arcane Protection		1		8ws	rune staff	weapon	exceptional	staf	slam	55	47	-8	65	25	wst	8ws	6ws
unique	187	Ribcracker		1		8ls	Quarterstaff	weapon	exceptional	staf	slam	43	35	-8	45	23	lst	8ls	6ls
unique	719	Staff of Valere		1		8cs	cedar staff	weapon	exceptional	staf	slam	50	38	-12	56	25	cst	8cs	6cs
unique	721	Knight's Prophet		1		8bs	gothic staff	weapon	exceptional	staf	slam	55	42	-13	60	25	bst	8bs	6bs
unique	715	Arctic Frost		1		8ss	jo staff	weapon	exceptional	staf	slam	45	30	-15	55	18	sst	8ss	6ss
unique	158	Coldsteel Eye		1		9sm	Cutlass	weapon	exceptional	swor	1wep	17	43	26	31	25	scm	9sm	7sm
unique	514	Deathfoe		1		9sm	cutlass	weapon	exceptional	swor	1wep	17	43	26	35	25	scm	9sm	7sm
unique	164	The Atlantean1		1		9wd	Ancient Sword	weapon	exceptional	swor	1wep	25	49	24	35	25	wsd	9wd	7wd
unique	526	Dark Descent		1		9wd	ancient sword	weapon	exceptional	swor	1wep	30	49	19	44	25	wsd	9wd	7wd
unique	163	Plague Bearer		1		9ls	Rune Sword	weapon	exceptional	swor	1wep	25	44	19	41	25	lsd	9ls	7ls
unique	525	Sahuagin		1		9wd	Ancient Sword	weapon	exceptional	swor	1wep	30	49	19	49	25	wsd	9wd	7wd
unique	168	Cloudcrack		1		9b9	Gothic Sword	weapon	exceptional	swor	slam	30	48	18	45	25	bsw	9b9	7b7
unique	513	Darkkon		1		9sm	cutlass	weapon	exceptional	swor	1wep	25	43	18	41	25	scm	9sm	7sm
unique	521	Grimlock		1		9bs	battle sword	weapon	exceptional	swor	1wep	25	40	15	45	25	bsd	9bs	7bs
unique	162	Headstriker		1		9bs	Battle Sword	weapon	exceptional	swor	1wep	25	40	15	39	25	bsd	9bs	7bs
unique	167	The Vile Husk		1		9gs	Tusk Sword	weapon	exceptional	swor	slam	30	45	15	44	25	gis	9gs	7gs
unique	170	Swordguard		1		9gd	Executioner Sword	weapon	exceptional	swor	slam	40	54	14	48	25	gsd	9gd	7gd
unique	561	The Quick and the Dead		1		9gd	executioner sword	weapon	exceptional	swor	slam	40	54	14	56	25	gsd	9gd	7gd
unique	169	Todesfaelle Flamme		1		9fb	Zweihander	weapon	exceptional	swor	slam	35	49	14	46	25	flb	9fb	7fb
unique	157	Bloodletter		1		9ss	Gladius	weapon	exceptional	swor	1wep	17	30	13	30	18	ssd	9ss	7ss
unique	160	Blade of Ali Baba		1		9fc	Tulwar	weapon	exceptional	swor	1wep	25	37	12	30	25	flc	9fc	7fc
unique	517	Fleshbleeder		1		9fc	tulwar	weapon	exceptional	swor	1wep	25	37	12	37	25	flc	9fc	7fc
unique	161	Ginther's Rift		1		9cr	Dimensional Blade	weapon	exceptional	swor	1wep	25	37	12	35	25	crs	9cr	7cr
unique	519	Pseudodragon		1		9cr	dimensional blade	weapon	exceptional	swor	1wep	25	37	12	47	25	crs	9cr	7cr
unique	520	Serpent's Sharp		1		9cr	dimensional blade	weapon	exceptional	swor	1wep	25	37	12	42	25	crs	9cr	7cr
unique	518	Song of the Damned		1		9fc	tulwar	weapon	exceptional	swor	1wep	25	37	12	39	25	flc	9fc	7fc
unique	553	Sudden Epiphany		1		9cm	dacian falx	weapon	exceptional	swor	slam	30	42	12	46	25	clm	9cm	7cm
unique	516	Death of a Thousand Cuts		1		9sb	shamshir	weapon	exceptional	swor	1wep	25	35	10	32	23	sbr	9sb	7sb
unique	159	Hexfire		1		9sb	Shamshir	weapon	exceptional	swor	1wep	25	35	10	33	23	sbr	9sb	7sb
unique	515	Locathah		1		9sb	shamshir	weapon	exceptional	swor	1wep	25	35	10	43	23	sbr	9sb	7sb
unique	558	Black Razor		1		9fb	zweihander	weapon	exceptional	swor	slam	40	49	9	55	25	flb	9fb	7fb
unique	165	Crainte Vomir		1		92h	Espadon	weapon	exceptional	swor	slam	30	37	7	42	25	2hs	92h	72h
unique	551	Sweet Agony		1		92h	Espandon	weapon	exceptional	swor	slam	30	37	7	38	25	2hs	92h	72h
unique	511	Bridge of Pain		1		9ss	gladius	weapon	exceptional	swor	1wep	25	30	5	37	18	ssd	9ss	7ss
unique	512	Cursebreaker		1		9ss	gladius	weapon	exceptional	swor	1wep	25	30	5	40	18	ssd	9ss	7ss
unique	556	Na-Krul's Power		1		9b9	gothic sword	weapon	exceptional	swor	slam	43	48	5	59	25	bsw	9b9	7b7
unique	557	No Quarter Given		1		9b9	gothic sword	weapon	exceptional	swor	slam	43	48	5	51	25	bsw	9b9	7b7
unique	555	The Mangler		1		9gs	tusk sword	weapon	exceptional	swor	slam	40	45	5	49	25	gis	9gs	7gs
unique	524	Bane of All Gods		1		9ls	rune sword	weapon	exceptional	swor	1wep	40	44	4	47	25	lsd	9ls	7ls
unique	523	Troglodyte		1		9ls	rune sword	weapon	exceptional	swor	1wep	40	44	4	52	25	lsd	9ls	7ls
unique	166	Bing Sz Wang		1		9cm	Dacian Falx	weapon	exceptional	swor	slam	40	42	2	43	25	clm	9cm	7cm
unique	552	Shirotachi		1		9cm	dacian falx	weapon	exceptional	swor	slam	40	42	2	52	25	clm	9cm	7cm
unique	550	Celestial Tiger		1		92h	Espandon	weapon	exceptional	swor	slam	40	37	-3	48	25	2hs	92h	72h
unique	560	Thundercall		1		9gd	executioner sword	weapon	exceptional	swor	slam	60	54	-6	70	25	gsd	9gd	7gd
unique	873	Brainraver		1		9b8	Hurlbat	weapon	exceptional	taxe	1wep	25	41	16	37	25	bal	9b8	7b8
unique	870	Despicable Behavior		1		9ta	francisca	weapon	exceptional	taxe	1wep	25	34	9	35	22	tax	9ta	7ta
unique	872	Instigator		1		9b8	hurlbat	weapon	exceptional	taxe	1wep	40	41	1	50	25	bal	9b8	7b8
unique	869	Banshee's Cry		1		9ta	francisca	weapon	exceptional	taxe	1wep	35	34	-1	50	22	tax	9ta	7ta
