side	sample_item	alvl	baseline_line	name	group	mods	baseline_freq	current_matching_freq	baseline_pool_weight	current_non_greater_pool_weight	current_full_pool_weight	current_greater_pool_weight	baseline_per_roll	after_non_greater_only_per_roll	after_with_greater_per_roll	non_greater_delta_pct	with_greater_delta_pct
prefix	miss	90	63	King's	111	att 210-225; dmg% 167-200	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	64	King's	111	deadly 10-20; dmg% 167-200	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	65	King's	111	crush 10-20; dmg% 167-200	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	66	King's	111	openwounds 68-75; dmg% 167-200	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	67	Master's	111	att 210-225; dmg% 201-250	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	68	Master's	111	deadly 12-24; dmg% 201-250	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	69	Master's	111	crush 12-24; dmg% 201-250	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	70	Master's	111	openwounds 76-83; dmg% 201-250	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	71	Highmaster's	111	att 251-275; dmg% 251-300	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	72	Highmaster's	111	deadly 13-26; dmg% 251-300	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	73	Highmaster's	111	crush 13-26; dmg% 251-300	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	74	Highmaster's	111	openwounds 84-93; dmg% 251-300	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	75	Grandmaster's	111	att 276-300; dmg% 301-350	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	76	Grandmaster's	111	deadly 15-30; dmg% 301-350	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	77	Grandmaster's	111	crush 15-30; dmg% 301-350	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	78	Grandmaster's	111	openwounds 94-100; dmg% 301-350	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	85	Stalwart	111	ac 33-40; dmg% 71-80	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	86	Stalwart	111	ac 44-50; dmg% 81-100	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	87	Stalwart	111	ac 60-70; dmg% 101-125	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	88	Stalwart	111	ac 70-85; dmg% 126-150	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	89	Stalwart	111	ac 86-100; dmg% 151-175	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	90	Stalwart	111	ac 100-125; dmg% 176-200	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	91	Loremaster's1	111	addxp 2-2; dmg% 76-100	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	92	Sage's	111	addxp 2-2; dmg% 101-150	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	93	Sage's	111	addxp 2-2; dmg% 151-225	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	94	Master Sage's	111	addxp 3-3; dmg% 225-250	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	95	Ghostly	111	dmg% 101-125; ethereal 1-1; rep-dur(10) -	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	96	Spectral1	111	dmg% 126-150; ethereal 1-1; rep-dur(10) -	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	97	Phantom1	111	dmg% 151-175; ethereal 1-1; rep-dur(10) -	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	98	Wraithly1	111	dmg% 176-200; ethereal 1-1; rep-dur(10) -	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	102	Astral	123	att-demon 151-200; dmg-demon 101-150	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	103	Elysian	123	att-demon 201-300; dmg-demon 151-200	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	104	Celestial	123	att-demon 301-400; dmg-demon 201-300	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	108	Sacred	142	att-undead 175-250; dmg-undead 126-200	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	109	Hallowed	142	att-undead 251-325; dmg-undead 201-275	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	110	Divine	142	att-undead 326-450; dmg-undead 276-350	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	116	Gold	110	att 81-100	12	120	1216	12160	12196	36	0.009868421052631578	0.009868421052631578	0.009839291571006888	0.0	-0.2951787471301981
prefix	miss	90	117	Platinum	110	att 101-125	12	120	1216	12160	12196	36	0.009868421052631578	0.009868421052631578	0.009839291571006888	0.0	-0.2951787471301981
prefix	miss	90	118	Meteoric	110	att 126-150	10	100	1216	12160	12196	36	0.008223684210526315	0.008223684210526315	0.008199409642505739	0.0	-0.2951787471302092
prefix	miss	90	119	Strange	110	att 151-300	10	100	1216	12160	12196	36	0.008223684210526315	0.008223684210526315	0.008199409642505739	0.0	-0.2951787471302092
prefix	miss	90	120	Weird	110	att 301-450	8	80	1216	12160	12196	36	0.006578947368421052	0.006578947368421052	0.0065595277140045915	0.0	-0.2951787471302092
prefix	miss	90	127	Falconeye	111	att/lvl(8) -	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	128	Hawkeye	111	att/lvl(12) -	14	140	1216	12160	12196	36	0.011513157894736841	0.011513157894736841	0.011479173499508036	0.0	-0.2951787471301981
prefix	miss	90	129	Eagleeye	111	att/lvl(16) -	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	132	Fastidious1	200	att% 15-19	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	133	Meticulous1	200	att% 20-24	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	134	Veracious1	200	att% 25-35	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	135	Visionary	111	att%/lvl(2) -	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	147	Joker's	105	dmg/lvl(6) -; att/lvl(20) -	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	148	Trump	105	dmg/lvl(8) -; att/lvl(24) -	14	140	1216	12160	12196	36	0.011513157894736841	0.011513157894736841	0.011479173499508036	0.0	-0.2951787471301981
prefix	miss	90	151	Yelling	105	dmg/lvl(8) -	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	152	Shouting	105	dmg/lvl(12) -	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	153	Gritty	105	dmg/lvl(16) -	14	140	1216	12160	12196	36	0.011513157894736841	0.011513157894736841	0.011479173499508036	0.0	-0.2951787471301981
prefix	miss	90	197	Maiden's	125	ama 1-1	8	80	1216	12160	12196	36	0.006578947368421052	0.006578947368421052	0.0065595277140045915	0.0	-0.2951787471302092
prefix	miss	90	198	Valkyrie's	125	ama 2-2	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	239	Fletcher's	125	skilltab(0) 1-1	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	240	Bowyer's	125	skilltab(0) 2-2	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	241	Archer's	125	skilltab(0) 3-3	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	331	Shivering	137	cold-len 50-50; cold-min 10-15; cold-max 31-45	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	332	Boreal	137	cold-len 75-75; cold-min 16-23; cold-max 46-90	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	333	Hibernal	137	cold-len 100-100; cold-min 24-45; cold-max 91-140	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	335	Smoldering	138	fire-min 26-50; fire-max 61-90	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	336	Smoking	138	fire-min 51-80; fire-max 91-130	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	337	Flaming	138	fire-min 81-120; fire-max 131-180	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	338	Scorching	138	fire-min 121-170; fire-max 181-240	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	340	Glowing	139	ltng-min 1-1; ltng-max 121-180	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	341	Buzzing	139	ltng-min 1-1; ltng-max 181-260	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	342	Arcing	139	ltng-min 1-1; ltng-max 261-360	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	343	Shocking	139	ltng-min 1-1; ltng-max 361-480	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	345	Envenomed	140	dmg-pois(75) 41-41	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	346	Corosive	140	dmg-pois(100) 205-205	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	347	Toxic	140	dmg-pois(125) 308-308	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	348	Pestilent	140	dmg-pois(150) 470-470	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	351	Lapis	117	res-cold 11-20	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	353	Cobalt	117	res-cold 21-30	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	358	Russet	118	res-fire 11-20	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	360	Garnet	118	res-fire 21-30	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	366	Ocher	119	res-ltng 11-20	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	368	Coral	119	res-ltng 21-30	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	374	Viridian	120	res-pois 11-20	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	376	Jade	120	res-pois 21-30	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	398	Serpent's	115	mana 11-20	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	410	Victorious	121	mana-kill 2-5	8	80	1216	12160	12196	36	0.006578947368421052	0.006578947368421052	0.0065595277140045915	0.0	-0.2951787471302092
prefix	miss	90	420	Mechanist's	122	sock 1-2	6	60	1216	12160	12196	36	0.004934210526315789	0.004934210526315789	0.004919645785503444	0.0	-0.2951787471301981
prefix	miss	90	421	Artificer's	122	sock(3) -	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	422	Jeweler's	122	sock(4) -	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	439	Wailing	113	howl 128-128	8	80	1216	12160	12196	36	0.006578947368421052	0.006578947368421052	0.0065595277140045915	0.0	-0.2951787471302092
prefix	miss	90	447	Elemental1	203	dmg-elem(75) 21-50	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	448	Elemental1	203	dmg-elem(100) 51-125	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	449	Elemental1	203	dmg-elem(125) 64-200	2	20	1216	12160	12196	36	0.001644736842105263	0.001644736842105263	0.0016398819285011479	0.0	-0.2951787471302092
prefix	miss	90	450	Loremaster's1	204	addxp 1-1	10	100	1216	12160	12196	36	0.008223684210526315	0.008223684210526315	0.008199409642505739	0.0	-0.2951787471302092
prefix	miss	90	451	Loremaster's1	204	addxp 2-2	8	80	1216	12160	12196	36	0.006578947368421052	0.006578947368421052	0.0065595277140045915	0.0	-0.2951787471302092
prefix	miss	90	452	Sage's	204	addxp 3-3	6	60	1216	12160	12196	36	0.004934210526315789	0.004934210526315789	0.004919645785503444	0.0	-0.2951787471301981
prefix	miss	90	461	Bronze-Wrought	206	dmg% 10-15; dur 5-5	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	462	Iron-Wrought	206	dmg% 16-25; dur 6-10	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	463	Steel-Wrought	206	dmg% 26-35; dur 11-15	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	464	Silver-Wrought	206	dmg% 36-45; dur 16-20	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	465	Platimum-Wrought	206	dmg% 46-55; dur 21-30	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	466	Titanium-Wrought	206	dmg% 56-65; dur 31-45	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	467	Mithril-Wrought	206	dmg% 66-80; dur 46-59	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	468	Adamantine-Wrought	206	dmg% 81-100; dur 60-75	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	469	Bronze-Wrought	206	ac% 3-5; dur 5-5	4	40	1216	12160	12196	36	0.003289473684210526	0.003289473684210526	0.0032797638570022957	0.0	-0.2951787471302092
prefix	miss	90	527	Charged1	44	charged(12) 300-25	1	10	1216	12160	12196	36	0.0008223684210526315	0.0008223684210526315	0.0008199409642505739	0.0	-0.2951787471302092
prefix	miss	90	543	Charged1	44	charged(22) 300-23	1	10	1216	12160	12196	36	0.0008223684210526315	0.0008223684210526315	0.0008199409642505739	0.0	-0.2951787471302092
prefix	miss	90	549	Charged1	44	charged(27) 300-21	1	10	1216	12160	12196	36	0.0008223684210526315	0.0008223684210526315	0.0008199409642505739	0.0	-0.2951787471302092
prefix	miss	90	553	Charged1	44	charged(31) 300-22	1	10	1216	12160	12196	36	0.0008223684210526315	0.0008223684210526315	0.0008199409642505739	0.0	-0.2951787471302092
prefix	miss	90	567	Charged1	44	charged(42) 50-17	1	10	1216	12160	12196	36	0.0008223684210526315	0.0008223684210526315	0.0008199409642505739	0.0	-0.2951787471302092
prefix	miss	90	583	Charged1	44	charged(50) 45-16	1	10	1216	12160	12196	36	0.0008223684210526315	0.0008223684210526315	0.0008199409642505739	0.0	-0.2951787471302092
prefix	miss	90	585	Charged1	44	charged(51) 100-25	1	10	1216	12160	12196	36	0.0008223684210526315	0.0008223684210526315	0.0008199409642505739	0.0	-0.2951787471302092
prefix	miss	90	587	Charged1	44	charged(52) 15-25	1	10	1216	12160	12196	36	0.0008223684210526315	0.0008223684210526315	0.0008199409642505739	0.0	-0.2951787471302092
prefix	miss	90	591	Charged1	44	charged(54) 300-1	1	10	1216	12160	12196	36	0.0008223684210526315	0.0008223684210526315	0.0008199409642505739	0.0	-0.2951787471302092
