side	source_file	line	name	description	spawnable	rare	phase1_scope	group	frequency	level_before	level_after	level_delta	maxlevel_before	maxlevel_after	maxlevel_delta	levelreq_before	levelreq_after	levelreq_delta	mods	itypes	etypes
prefix	magicprefix.txt	643	Charged1	Blood Golem	1	1	yes	44	1	47	33	-14				38	32	-6	charged(85) 15-18	weap, head	
prefix	magicprefix.txt	644	Charged1	Attract	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(86) 75-2	ring, amul, head, circ, weap	
prefix	magicprefix.txt	645	Charged1	Attract	1	1	yes	44	1	48	34	-14	80	56	-24	44	37	-7	charged(86) 75-20	ring, amul, circ, head, weap	
prefix	magicprefix.txt	646	Charged1	Decrepify	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(87) 35-2	weap, shld, head	
prefix	magicprefix.txt	647	Charged1	Decrepify	1	1	yes	44	1	70	49	-21				75	64	-11	charged(87) 35-15	shld, weap, head	
prefix	magicprefix.txt	648	Charged1	Bone Prison	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(88) 55-2	weap, ring, head	
prefix	magicprefix.txt	649	Charged1	Bone Prison	1	1	yes	44	1	46	32	-14				40	34	-6	charged(88) 55-14	weap, ring, head	
prefix	magicprefix.txt	650	Charged1	Iron Golem	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(90) 35-2	weap, head	
prefix	magicprefix.txt	651	Charged1	Iron Golem	1	1	yes	44	1	60	42	-18				55	47	-8	charged(90) 35-21	weap, head	
prefix	magicprefix.txt	652	Charged1	Lower Resist	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(91) 35-3	weap, head	
prefix	magicprefix.txt	653	Charged1	Lower Resist	1	1	yes	44	1	77	54	-23				80	68	-12	charged(91) 35-22	weap, head	
prefix	magicprefix.txt	654	Charged1	Poison Nova	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(92) 300-3	weap, glov, head	
prefix	magicprefix.txt	655	Charged1	Poison Nova	1	1	yes	44	1	71	50	-21				73	62	-11	charged(92) 300-19	glov, weap, glov	
prefix	magicprefix.txt	656	Charged1	Bone Spirit	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(93) 200-3	amul, circ, head, weap	
prefix	magicprefix.txt	657	Charged1	Bone Spirit	1	1	yes	44	1	80	56	-24				85	72	-13	charged(93) 200-23	amul, circ, head, weap	
prefix	magicprefix.txt	658	Charged1	Fire Golem	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(94) 10-3	weap, head	
prefix	magicprefix.txt	659	Charged1	Fire Golem	1	1	yes	44	1	66	46	-20				70	60	-10	charged(94) 10-24	weap, head	
prefix	magicprefix.txt	660	Charged1	Revive	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(95) 35-3	weap, head	
prefix	magicprefix.txt	661	Charged1	Revive	1	1	yes	44	1	80	56	-24				85	72	-13	charged(95) 35-10	weap, head	
prefix	magicprefix.txt	662	Charged1	Sacrifice	1	1	yes	44	1	1	1	0	18	13	-5	1	1	0	charged(96) 300-1	mele, ashd	
prefix	magicprefix.txt	663	Charged1	Sacrifice	1	1	yes	44	1	30	21	-9				35	30	-5	charged(96) 300-20	mele, ashd	scep
prefix	magicprefix.txt	664	Charged1	Holy Bolt	1	1	yes	44	1	6	4	-2	24	17	-7	6	5	-1	charged(101) 300-1	mele, ashd, amul, circ	
prefix	magicprefix.txt	665	Charged1	Holy Bolt	1	1	yes	44	1	18	13	-5	50	35	-15	18	15	-3	charged(101) 300-20	amul, circ, mele, circ	
prefix	magicprefix.txt	666	Charged1	Zeal	1	1	yes	44	1	12	8	-4	30	21	-9	12	10	-2	charged(106) 300-1	mele, ashd	
prefix	magicprefix.txt	667	Charged1	Zeal	1	1	yes	44	1	50	35	-15				55	47	-8	charged(106) 300-18	mele, ashd	scep
prefix	magicprefix.txt	668	Charged1	Vengeance	1	1	yes	44	1	18	13	-5	36	25	-11	18	15	-3	charged(111) 300-1	mele, ashd	
prefix	magicprefix.txt	669	Charged1	Vengeance	1	1	yes	44	1	38	27	-11				43	37	-6	charged(111) 300-16	mele, ashd	
prefix	magicprefix.txt	670	Charged1	Blessed Hammer	1	1	yes	44	1	18	13	-5	36	25	-11	18	15	-3	charged(112) 300-1	mele, ashd	
prefix	magicprefix.txt	671	Charged1	Blessed Hammer	1	1	yes	44	1	50	35	-15				45	38	-7	charged(112) 300-20	mele, ashd	
prefix	magicprefix.txt	672	Charged1	Conversion	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(116) 30-2	mele, ashd	
prefix	magicprefix.txt	673	Charged1	Conversion	1	1	yes	44	1	45	31	-14	70	49	-21	45	38	-7	charged(116) 30-15	mele, ashd	scep
prefix	magicprefix.txt	674	Charged1	Fist of the Heavens	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(121) 125-3	mele, ashd, glov	
prefix	magicprefix.txt	675	Charged1	Fist of the Heavens	1	1	yes	44	1	80	56	-24				74	63	-11	charged(121) 125-24	glov, mele, glov	
prefix	magicprefix.txt	676	Charged1	Bash	1	1	yes	44	1	1	1	0	18	13	-5	1	1	0	charged(126) 300-1	phlm, mele	
prefix	magicprefix.txt	677	Charged1	Bash	1	1	yes	44	1	10	7	-3	23	16	-7	10	9	-1	charged(126) 300-10	mele, phlm	staf, wand, orb
prefix	magicprefix.txt	678	Charged1	Howl	1	1	yes	44	1	1	1	0	18	13	-5	1	1	0	charged(130) 50-1	phlm, mele	
prefix	magicprefix.txt	679	Charged1	Howl	1	1	yes	44	1	12	8	-4	27	19	-8	9	8	-1	charged(130) 50-12	phlm, mele	
prefix	magicprefix.txt	680	Charged1	Find Potion	1	1	yes	44	1	1	1	0	18	13	-5	1	1	0	charged(131) 55-1	phlm, mele	
prefix	magicprefix.txt	681	Charged1	Find Potion	1	1	yes	44	1	15	11	-4	65	46	-19	15	13	-2	charged(131) 55-15	phlm, mele	
prefix	magicprefix.txt	682	Charged1	Taunt	1	1	yes	44	1	6	4	-2	24	17	-7	6	5	-1	charged(137) 65-1	phlm, mele	
prefix	magicprefix.txt	683	Charged1	Taunt	1	1	yes	44	1	18	13	-5	51	36	-15	18	15	-3	charged(137) 65-12	phlm, mele	
prefix	magicprefix.txt	684	Charged1	Shout	1	1	yes	44	1	6	4	-2	24	17	-7	6	5	-1	charged(138) 25-3	phlm, mele	
prefix	magicprefix.txt	685	Charged1	Shout	1	1	yes	44	1	40	28	-12				45	38	-7	charged(138) 25-20	phlm, mele	
prefix	magicprefix.txt	686	Charged1	Tectonic Slam	1	1	yes	44	1	12	8	-4	30	21	-9	12	10	-2	charged(139) 55-1	phlm, slam	staf, wand, orb
prefix	magicprefix.txt	687	Charged1	Tectonic Slam	1	1	yes	44	1	24	17	-7	50	35	-15	24	20	-4	charged(139) 55-12	slam, phlm	
prefix	magicprefix.txt	688	Charged1	Find Item	1	1	yes	44	1	12	8	-4	30	21	-9	12	10	-2	charged(142) 300-1	phlm, mele	
prefix	magicprefix.txt	689	Charged1	Find Item	1	1	yes	44	1	50	35	-15				55	47	-8	charged(142) 300-21	phlm, mele	
prefix	magicprefix.txt	690	Charged1	Cocentrate	1	1	yes	44	1	18	13	-5	36	25	-11	18	15	-3	charged(144) 300-1	phlm, mele	
prefix	magicprefix.txt	691	Charged1	Cocentrate	1	1	yes	44	1	40	28	-12				36	31	-5	charged(144) 300-19	mele, phlm	staf, wand, orb
prefix	magicprefix.txt	692	Charged1	Battle Cry	1	1	yes	44	1	18	13	-5	36	25	-11	18	15	-3	charged(146) 35-1	phlm, mele	
prefix	magicprefix.txt	693	Charged1	Battle Cry	1	1	yes	44	1	36	25	-11	65	46	-19	36	31	-5	charged(146) 35-18	phlm, mele	
prefix	magicprefix.txt	694	Charged1	Battle Orders	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(149) 35-2	phlm, mele	
prefix	magicprefix.txt	695	Charged1	Battle Orders	1	1	yes	44	1	55	39	-16				55	47	-8	charged(149) 35-18	phlm, mele	
prefix	magicprefix.txt	696	Charged1	Korlics Fury	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(150) 35-2	phlm, mele, amul	
prefix	magicprefix.txt	697	Charged1	Korlics Fury	1	1	yes	44	1	50	35	-15				68	58	-10	charged(150) 35-15	amul, phlm, mele	
prefix	magicprefix.txt	698	Charged1	War Cry	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(154) 35-3	phlm, mele	
prefix	magicprefix.txt	699	Charged1	War Cry	1	1	yes	44	1	63	44	-19				63	54	-9	charged(154) 35-13	phlm, mele	
prefix	magicprefix.txt	700	Charged1	Battle Command	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(155) 35-3	phlm, mele	
prefix	magicprefix.txt	701	Charged1	Battle Command	1	1	yes	44	1	50	35	-15				53	45	-8	charged(155) 35-20	phlm, mele	
prefix	magicprefix.txt	702	Charged1	Firestorm	1	1	yes	44	1	1	1	0	18	13	-5	1	1	0	charged(225) 75-1	mele	
prefix	magicprefix.txt	703	Charged1	Firestorm	1	1	yes	44	1	13	9	-4	26	18	-8	13	11	-2	charged(225) 75-12	mele	
prefix	magicprefix.txt	704	Charged1	Molten Boulder	1	1	yes	44	1	6	4	-2	24	17	-7	6	5	-1	charged(229) 300-1	mele	
prefix	magicprefix.txt	705	Charged1	Molten Boulder	1	1	yes	44	1	20	14	-6	53	37	-16	21	18	-3	charged(229) 300-14	mele	
prefix	magicprefix.txt	706	Charged1	Eruption	1	1	yes	44	1	12	8	-4	30	21	-9	12	10	-2	charged(234) 300-1	mele	
prefix	magicprefix.txt	707	Charged1	Eruption	1	1	yes	44	1	36	25	-11	68	48	-20	36	31	-5	charged(234) 300-15	mele	
prefix	magicprefix.txt	708	Charged1	Cyclone Armor	1	1	yes	44	1	12	8	-4	30	21	-9	12	10	-2	charged(235) 75-1	mele, tors	
prefix	magicprefix.txt	709	Charged1	Cyclone Armor	1	1	yes	44	1	60	42	-18				55	47	-8	charged(235) 75-19	tors, mele	
prefix	magicprefix.txt	710	Charged1	Twister	1	1	yes	44	1	18	13	-5	36	25	-11	18	15	-3	charged(240) 300-1	mele, amul, circ	
prefix	magicprefix.txt	711	Charged1	Twister	1	1	yes	44	1	60	42	-18				65	55	-10	charged(240) 300-25	amul, circ, mele	
prefix	magicprefix.txt	712	Charged1	Volcano	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(244) 125-2	mele	
prefix	magicprefix.txt	713	Charged1	Volcano	1	1	yes	44	1	54	38	-16				50	43	-7	charged(244) 125-18	mele	
prefix	magicprefix.txt	714	Charged1	Tornado	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(245) 200-2	mele, amul, circ	
prefix	magicprefix.txt	715	Charged1	Tornado	1	1	yes	44	1	70	49	-21				75	64	-11	charged(245) 200-15	amul, circ, mele	
prefix	magicprefix.txt	716	Charged1	Armageddon	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(249) 100-3	mele	
prefix	magicprefix.txt	717	Charged1	Armageddon	1	1	yes	44	1	60	42	-18				70	60	-10	charged(249) 100-30	mele	
prefix	magicprefix.txt	718	Charged1	Hurricane	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(250) 100-3	mele, amul, circ	
prefix	magicprefix.txt	719	Charged1	Hurricane	1	1	yes	44	1	80	56	-24				85	72	-13	charged(250) 100-28	amul, circ, mele	
prefix	magicprefix.txt	720	Charged1	Ice Barrage	1	1	yes	44	1	1	1	0	18	13	-5	1	1	0	charged(253) 150-1	helm, mele	
prefix	magicprefix.txt	721	Charged1	Ice Barrage	1	1	yes	44	1	8	6	-2	28	20	-8	10	9	-1	charged(253) 150-10	helm, mele	
prefix	magicprefix.txt	722	Charged1	Shock Field	1	1	yes	44	1	6	4	-2	24	17	-7	6	5	-1	charged(256) 300-1	glov, mele	
prefix	magicprefix.txt	723	Charged1	Shock Field	1	1	yes	44	1	15	11	-4	28	20	-8	12	10	-2	charged(256) 300-9	glov, mele	
prefix	magicprefix.txt	724	Charged1	Quickness	1	1	yes	44	1	6	4	-2	24	17	-7	6	5	-1	charged(258) 25-1	boot, mele	
prefix	magicprefix.txt	725	Charged1	Quickness	1	1	yes	44	1	40	28	-12				45	38	-7	charged(258) 25-12	boot, mele	
prefix	magicprefix.txt	726	Charged1	Charged Bolt Sentry	1	1	yes	44	1	12	8	-4	30	21	-9	12	10	-2	charged(261) 150-1	glov, mele	
prefix	magicprefix.txt	727	Charged1	Charged Bolt Sentry	1	1	yes	44	1	24	17	-7	61	43	-18	24	20	-4	charged(261) 150-12	glov, mele	
prefix	magicprefix.txt	728	Charged1	Wake of Fire Sentry	1	1	yes	44	1	12	8	-4	30	21	-9	12	10	-2	charged(262) 150-1	glov, mele	
prefix	magicprefix.txt	729	Charged1	Wake of Fire Sentry	1	1	yes	44	1	24	17	-7	61	43	-18	24	20	-4	charged(262) 150-13	glov, mele	
prefix	magicprefix.txt	730	Charged1	Snowlash Sentry	1	1	yes	44	1	18	13	-5	36	25	-11	18	15	-3	charged(264) 55-1	amul, mele	
prefix	magicprefix.txt	731	Charged1	Snowlash Sentry	1	1	yes	44	1	60	42	-18				65	55	-10	charged(264) 55-15	amul, mele	
prefix	magicprefix.txt	732	Charged1	Blade Fury	1	1	yes	44	1	38	27	-11	80	56	-24	38	32	-6	charged(266) 300-20	tors, mele	
prefix	magicprefix.txt	733	Charged1	Fade	1	1	yes	44	1	18	13	-5	36	25	-11	18	15	-3	charged(267) 35-1	tors, amul, mele	
prefix	magicprefix.txt	734	Charged1	Fade	1	1	yes	44	1	50	35	-15				53	45	-8	charged(267) 35-12	tors, amul, mele	
prefix	magicprefix.txt	735	Charged1	Shadow Warrior	1	1	yes	44	1	18	13	-5	36	25	-11	18	15	-3	charged(268) 15-1	amul, mele	
prefix	magicprefix.txt	736	Charged1	Shadow Warrior	1	1	yes	44	1	33	23	-10				33	28	-5	charged(268) 15-15	amul, mele	
prefix	magicprefix.txt	737	Charged1	Lightning Sentry	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(271) 150-2	glov, mele	
prefix	magicprefix.txt	738	Charged1	Lightning Sentry	1	1	yes	44	1	38	27	-11	80	56	-24	35	30	-5	charged(271) 150-13	glov, mele	
prefix	magicprefix.txt	739	Charged1	Flameburst Sentry	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(272) 150-2	glov, mele	
prefix	magicprefix.txt	740	Charged1	Flameburst Sentry	1	1	yes	44	1	35	25	-10	75	53	-22	35	30	-5	charged(272) 150-10	glov, mele	
prefix	magicprefix.txt	741	Charged1	Glacial Vortex Sentry	1	1	yes	44	1	24	17	-7	42	29	-13	25	21	-4	charged(273) 55-2	helm, mele	
prefix	magicprefix.txt	742	Charged1	Glacial Vortex Sentry	1	1	yes	44	1	48	34	-14	86	60	-26	48	41	-7	charged(273) 55-22	helm, mele	
prefix	magicprefix.txt	743	Charged1	Death Sentry	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(276) 100-3	glov, mele	
prefix	magicprefix.txt	744	Charged1	Death Sentry	1	1	yes	44	1	70	49	-21				60	51	-9	charged(276) 100-17	glov, mele	
prefix	magicprefix.txt	745	Charged1	Blade Shield	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(277) 35-3	tors, mele	
prefix	magicprefix.txt	746	Charged1	Blade Shield	1	1	yes	44	1	50	35	-15				50	43	-7	charged(277) 35-20	tors, mele	
prefix	magicprefix.txt	747	Charged1	Venom	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(278) 55-3	glov, mele	
prefix	magicprefix.txt	748	Charged1	Venom	1	1	yes	44	1	57	40	-17				61	52	-9	charged(278) 55-19	glov, mele	
prefix	magicprefix.txt	749	Charged1	Shadow Master	1	1	yes	44	1	30	21	-9	48	34	-14	33	28	-5	charged(279) 10-3	amul, mele	
prefix	magicprefix.txt	750	Charged1	Shadow Master	1	1	yes	44	1	80	56	-24				85	72	-13	charged(279) 10-18	amul, mele	
prefix	magicprefix.txt	751	Burning	+# to Fire Skills	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(3) 1-1	glov	
prefix	magicprefix.txt	752	Sparking	+# to Lightning Skills	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(4) 1-1	glov	
prefix	magicprefix.txt	753	Chilling	+# to Cold Skills	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(5) 1-1	glov	
prefix	magicprefix.txt	754	Hexing	+# to Curses	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(6) 1-1	glov	
prefix	magicprefix.txt	755	Fungal	+# to Poison and Bone Skills	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(7) 1-1	glov	
prefix	magicprefix.txt	756	Graverobber's	+# to Summoning Skills	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(8) 1-1	glov	
prefix	magicprefix.txt	757	Lion Branded	+# to Combat Skills	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(9) 1-1	glov	
prefix	magicprefix.txt	758	Captain's	+# to Offensive Auras	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(10) 1-1	glov	
prefix	magicprefix.txt	759	Preserver's	+# to Defensive Auras	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(11) 1-1	glov	
prefix	magicprefix.txt	760	Expert's	+# to Masteries	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(12) 1-1	glov	
prefix	magicprefix.txt	761	Fanatic	+# to Combat Skills	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(13) 1-1	glov	
prefix	magicprefix.txt	762	Sounding	+# to Warcries	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(14) 1-1	glov	
prefix	magicprefix.txt	763	Trainer's	+# to Summoning Skills	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(15) 1-1	glov	
prefix	magicprefix.txt	764	Spiritual	+# to Shape Shifting Skills	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(16) 1-1	glov	
prefix	magicprefix.txt	765	Nature's	+# to Elemental Skills	1	1	yes	125	2	50	35	-15				42	36	-6	skilltab(17) 1-1	glov	
prefix	magicprefix.txt	766	Strengthened1	Damage Reduced by #	1	0	no	130	24	14	14	0	70	70	0	10	10	0	red-dmg 1-1	scha	
prefix	magicprefix.txt	767	Reinforced1	Damage Reduced by #	1	0	no	130	12	37	37	0				27	27	0	red-dmg 2-2	scha	
prefix	magicprefix.txt	768	Fortified	Damage Reduced by #	1	0	no	130	6	55	55	0				52	52	0	red-dmg 3-3	scha	
prefix	magicprefix.txt	769	Strengthened1	Damage Reduced by #%	1	0	no	130	24	14	14	0	70	70	0	10	10	0	red-dmg% 1-1	scha	
prefix	magicprefix.txt	770	Reinforced1	Damage Reduced by #%	1	0	no	130	12	37	37	0				27	27	0	red-dmg% 2-2	scha	
prefix	magicprefix.txt	771	Fortified	Damage Reduced by #%	1	0	no	130	6	55	55	0				52	52	0	red-dmg% 3-3	scha	
prefix	magicprefix.txt	772	Impenetrable	Magic Damage Reduced by #	1	0	no	130	3	40	40	0				40	40	0	red-mag 1-1; red-dmg 2-2	scha	
prefix	magicprefix.txt	773	Impregnable	Magic Damage Reduced by #	1	0	no	130	2	50	50	0				50	50	0	red-mag 2-2; red-dmg 2-4	scha	
prefix	magicprefix.txt	774	Impervious	Magic Damage Reduced by #	1	0	no	130	1	60	60	0				60	60	0	red-mag 3-3; red-dmg 3-6	scha	
prefix	magicprefix.txt	775	Aspirant's	+# to Mana	1	0	no	131	24	14	14	0	70	70	0	10	10	0	mana 10-15	scha	
prefix	magicprefix.txt	776	Sorcerer's	+# to Mana	1	0	no	131	12	37	37	0				27	27	0	mana 20-25	scha	
prefix	magicprefix.txt	777	Mage's	+# to Mana	1	0	no	131	6	55	55	0				52	52	0	mana 30-30	scha	
prefix	magicprefix.txt	778	Magical	Increase Maximum Mana #%	1	0	no	131	24	14	14	0	70	70	0	10	10	0	mana% 2-2	scha	
prefix	magicprefix.txt	779	Mana Tap	Increase Maximum Mana #%	1	0	no	131	12	37	37	0				27	27	0	mana% 4-4	scha	
prefix	magicprefix.txt	780	Arcane	Increase Maximum Mana #%	1	0	no	131	6	55	55	0				52	52	0	mana% 6-6	scha	
prefix	magicprefix.txt	781	Wyrm's	+# to Mana	1	0	no	131	3	40	40	0				40	40	0	mana 10-15; mana% 2-2	scha	
prefix	magicprefix.txt	782	Great Wyrm's	+# to Mana	1	0	no	131	2	50	50	0				50	50	0	mana 10-20; mana% 2-4	scha	
prefix	magicprefix.txt	783	Bahamut's	+# to Mana	1	0	no	131	1	60	60	0				60	60	0	mana 15-30; mana% 3-6	scha	
prefix	magicprefix.txt	784	Breathing	+# to Life	1	0	no	131	24	14	14	0	70	70	0	10	10	0	hp 10-15	scha	
prefix	magicprefix.txt	785	Living	+# to Life	1	0	no	131	12	37	37	0				27	27	0	hp 20-25	scha	
prefix	magicprefix.txt	786	Thriving	+# to Life	1	0	no	131	6	55	55	0				52	52	0	hp 30-30	scha	
prefix	magicprefix.txt	787	Heartened	Increase Maximum Life #%	1	0	no	131	24	14	14	0	70	70	0	10	10	0	hp% 2-2	scha	
prefix	magicprefix.txt	788	Invigorated	Increase Maximum Life #%	1	0	no	131	12	37	37	0				27	27	0	hp% 4-4	scha	
prefix	magicprefix.txt	789	Venerable	Increase Maximum Life #%	1	0	no	131	6	55	55	0				52	52	0	hp% 6-6	scha	
prefix	magicprefix.txt	790	Blooming	+# to Life	1	0	no	131	3	40	40	0				40	40	0	hp 10-15; hp% 2-2	scha	
prefix	magicprefix.txt	791	Lifegiving	+# to Life	1	0	no	131	2	50	50	0				50	50	0	hp 10-20; hp% 2-4	scha	
prefix	magicprefix.txt	792	Lifebinder's	+# to Life	1	0	no	131	1	60	60	0				60	60	0	hp 15-30; hp% 3-6	scha	
prefix	magicprefix.txt	793	Weathered	All Resistances +#	1	0	no	133	24	15	15	0	70	70	0	10	10	0	res-all 1-1; dmg-elem 3-6	scha	
prefix	magicprefix.txt	794	Wizened	All Resistances +#	1	0	no	133	12	40	40	0				40	40	0	res-all 3-3; dmg-elem 6-9	scha	
prefix	magicprefix.txt	795	Ancient	All Resistances +#	1	0	no	133	6	60	60	0				60	60	0	res-all 5-5; dmg-elem 9-12	scha	
prefix	magicprefix.txt	796	Regenerating	Replenish Life +#	1	0	no	134	24	14	14	0	70	70	0	10	10	0	regen 5-5	scha	
prefix	magicprefix.txt	797	Reconstructing	Replenish Life +#	1	0	no	134	12	37	37	0				27	27	0	regen 10-10	scha	
prefix	magicprefix.txt	798	Recreating	Replenish Life +#	1	0	no	134	6	55	55	0				52	52	0	regen 20-20	scha	
prefix	magicprefix.txt	799	Inspiring	Regenerate Mana #%	1	0	no	134	24	14	14	0	70	70	0	10	10	0	regen-mana 5-5	scha	
prefix	magicprefix.txt	800	Elated	Regenerate Mana #%	1	0	no	134	12	37	37	0				27	27	0	regen-mana 10-10	scha	
prefix	magicprefix.txt	801	Exhilirating	Regenerate Mana #%	1	0	no	134	6	55	55	0				52	52	0	regen-mana 20-20	scha	
prefix	magicprefix.txt	802	Energized	Regenerate Mana #%	1	0	no	134	3	40	40	0				40	40	0	regen-mana 5-5; regen 5-5	scha	
prefix	magicprefix.txt	803	Thrilling	Regenerate Mana #%	1	0	no	134	2	50	50	0				50	50	0	regen-mana 5-10; regen 5-10	scha	
prefix	magicprefix.txt	804	Breathtaking	Regenerate Mana #%	1	0	no	134	1	60	60	0				60	60	0	regen-mana 10-20; regen 10-20	scha	
prefix	magicprefix.txt	805	Refreshing	+# to Mana after each Kill	1	0	no	134	24	14	14	0	70	70	0	10	10	0	mana-kill 1-1	scha	
prefix	magicprefix.txt	806	Recharging	+# to Mana after each Kill	1	0	no	134	12	37	37	0				27	27	0	mana-kill 2-2	scha	
prefix	magicprefix.txt	807	Rejuvinating	+# to Mana after each Kill	1	0	no	134	6	55	55	0				52	52	0	mana-kill 3-3	scha	
prefix	magicprefix.txt	808	Leeching	+# Life after each Kill	1	0	no	134	24	14	14	0	70	70	0	10	10	0	heal-kill 1-1	scha	
prefix	magicprefix.txt	809	Parasitic	+# Life after each Kill	1	0	no	134	12	37	37	0				27	27	0	heal-kill 2-2	scha	
prefix	magicprefix.txt	810	Bloodsucking	+# Life after each Kill	1	0	no	134	6	55	55	0				52	52	0	heal-kill 3-3	scha	
prefix	magicprefix.txt	811	Consuming	+# to Mana after each Kill	1	0	no	134	3	40	40	0				40	40	0	mana-kill 1-1; heal-kill 1-1	scha	
prefix	magicprefix.txt	812	Overflowing	+# to Mana after each Kill	1	0	no	134	2	50	50	0				50	50	0	mana-kill 1-2; heal-kill 1-2	scha	
prefix	magicprefix.txt	813	Overwhelming	+# to Mana after each Kill	1	0	no	134	1	60	60	0				60	60	0	mana-kill 2-3; heal-kill 2-3	scha	
prefix	magicprefix.txt	814	Fiendish	Life gained after each hit	1	0	no	134	24	14	14	0	70	70	0	10	10	0	healperhit 1-1	scha	
prefix	magicprefix.txt	815	Malignant	Life gained after each hit	1	0	no	134	12	37	37	0				27	27	0	healperhit 2-2	scha	
prefix	magicprefix.txt	816	Vampiric	Life gained after each hit	1	0	no	134	6	55	55	0				52	52	0	healperhit 3-3	scha	
prefix	magicprefix.txt	817	Hector	+# to Mana after each Kill	1	0	no	134	3	61	61	0				61	61	0	mana-kill 1-1; heal-kill 1-1; healperhit 1-1	scha	
prefix	magicprefix.txt	818	Achilles	+# to Mana after each Kill	1	0	no	134	2	71	71	0				71	71	0	mana-kill 2-2; heal-kill 2-2; healperhit 2-2	scha	
prefix	magicprefix.txt	819	Hercules	+# to Mana after each Kill	1	0	no	134	1	81	81	0				81	81	0	mana-kill 3-3; heal-kill 3-3; healperhit 3-3	scha	
prefix	magicprefix.txt	820	Warm	Fire Resist +#%	1	0	no	133	24	14	14	0	70	70	0	10	10	0	res-fire 5-5	scha	
prefix	magicprefix.txt	821	Temperate	Fire Resist +#%	1	0	no	133	12	37	37	0				27	27	0	res-fire 7-7	scha	
prefix	magicprefix.txt	822	Summery	Fire Resist +#%	1	0	no	133	6	55	55	0				52	52	0	res-fire 10-10	scha	
prefix	magicprefix.txt	823	Electric	Lightning Resist +#%	1	0	no	133	24	14	14	0	70	70	0	10	10	0	res-ltng 5-5	scha	
prefix	magicprefix.txt	824	Voltaic	Lightning Resist +#%	1	0	no	133	12	37	37	0				27	27	0	res-ltng 7-7	scha	
prefix	magicprefix.txt	825	Galvanic	Lightning Resist +#%	1	0	no	133	6	55	55	0				52	52	0	res-ltng 10-10	scha	
prefix	magicprefix.txt	826	Cold	Cold Resist +#%	1	0	no	133	24	14	14	0	70	70	0	10	10	0	res-cold 5-5	scha	
prefix	magicprefix.txt	827	Numbing	Cold Resist +#%	1	0	no	133	12	37	37	0				27	27	0	res-cold 7-7	scha	
prefix	magicprefix.txt	828	Freezing	Cold Resist +#%	1	0	no	133	6	55	55	0				52	52	0	res-cold 10-10	scha	
prefix	magicprefix.txt	829	Poison	Poison Resist +#%	1	0	no	133	24	14	14	0	70	70	0	10	10	0	res-pois 5-5	scha	
prefix	magicprefix.txt	830	Toxic	Poison Resist +#%	1	0	no	133	12	37	37	0				27	27	0	res-pois 7-7	scha	
prefix	magicprefix.txt	831	Venom	Poison Resist +#%	1	0	no	133	6	55	55	0				52	52	0	res-pois 10-10	scha	
prefix	magicprefix.txt	832	Psychic	Magic Resist +#%	0	0	no	133	24	14	14	0	70	70	0	10	10	0	res-mag 5-5	scha	
