name	* Description	version	spawnable	rare	level	maxlevel	levelreq	classspecific	class	classlevelreq	frequency	group	mod1code	mod1param	mod1min	mod1max	mod2code	mod2param	mod2min	mod2max	mod3code	mod3param	mod3min	mod3max	transformcolor	itype1	itype2	itype3	itype4	itype5	itype6	itype7	etype1	etype2	etype3	etype4	etype5	multiply	add
of Battle Orders	#% Chance to cast level # [Skill] when struck	100	1	1	39		47		bar	24	1	77	gethit-skill	149	7	22										phlm	mele											0	0
of Korlics Fury	#% Chance to cast level # [Skill] when struck	100	1	1	17	50	21		bar	24	1	77	gethit-skill	150	4	2										phlm	mele	amul										0	0
of Korlics Fury	#% Chance to cast level # [Skill] when struck	100	1	1	35		47		bar	24	1	77	gethit-skill	150	8	15										amul	phlm	mele										0	0
of War Cry	#% Chance to cast level # [Skill] when struck	100	1	1	21	55	28		bar	30	1	77	gethit-skill	154	7	3										phlm	mele											0	0
of War Cry	#% Chance to cast level # [Skill] when struck	100	1	1	39		54		bar	30	1	77	gethit-skill	154	10	13										phlm	mele											0	0
of Battle Command	#% Chance to cast level # [Skill] when struck	100	1	1	21	48	28		bar	30	1	77	gethit-skill	155	4	3										phlm	mele											0	0
of Battle Command	#% Chance to cast level # [Skill] when struck	100	1	1	34		45		bar	30	1	77	gethit-skill	155	8	10										phlm	mele											0	0
of Firestorms	#% Chance to cast level # [Skill] when struck	100	1	1	1	18	1		dru	1	1	77	gethit-skill	225	33	1										mele												0	0
of Firestorms	#% Chance to cast level # [Skill] when struck	100	1	1	13	56	15		dru	1	1	77	gethit-skill	225	33	9										mele												0	0
of Molten Boulders	#% Chance to cast level # [Skill] when struck	100	1	1	4	24	5		dru	6	1	77	gethit-skill	229	4	1										mele												0	0
of Molten Boulders	#% Chance to cast level # [Skill] when struck	100	1	1	17	53	18		dru	6	1	77	gethit-skill	229	7	9										mele												0	0
of Eruption	#% Chance to cast level # [Skill] when struck	100	1	1	8	36	10		dru	12	1	77	gethit-skill	234	5	1										mele												0	0
of Eruption	#% Chance to cast level # [Skill] when struck	100	1	1	25	68	31		dru	12	1	77	gethit-skill	234	8	15										mele												0	0
of Cyclone Armor	#% Chance to cast level # [Skill] when struck	100	1	1	8	35	10		dru	12	1	77	gethit-skill	235	6	1										mele	tors											0	0
of Cyclone Armor	#% Chance to cast level # [Skill] when struck	100	1	1	25		31		dru	12	1	77	gethit-skill	235	9	14										tors	mele											0	0
of Twister	#% Chance to cast level # [Skill] when struck	100	1	1	13	36	15		dru	18	1	77	gethit-skill	240	4	1										mele	amul	circ										0	0
of Twister	#% Chance to cast level # [Skill] when struck	100	1	1	25		32		dru	18	1	77	gethit-skill	240	8	17										amul	circ	mele										0	0
of Volcano	#% Chance to cast level # [Skill] when struck	100	1	1	17	42	21		dru	24	1	77	gethit-skill	244	4	2										mele												0	0
of Volcano	#% Chance to cast level # [Skill] when struck	100	1	1	29		37		dru	24	1	77	gethit-skill	244	7	15										mele												0	0
of Tornado	#% Chance to cast level # [Skill] when struck	100	1	1	17	49	21		dru	24	1	77	gethit-skill	245	6	2										mele	amul	circ										0	0
of Tornado	#% Chance to cast level # [Skill] when struck	100	1	1	34		43		dru	24	1	77	gethit-skill	245	7	16										amul	circ	mele										0	0
of Armageddon	#% Chance to cast level # [Skill] when struck	100	1	1	21	60	28		dru	30	1	77	gethit-skill	249	4	4										mele												0	0
of Armageddon	#% Chance to cast level # [Skill] when struck	100	1	1	42		60		dru	30	1	77	gethit-skill	249	6	19										mele												0	0
of Hurricane	#% Chance to cast level # [Skill] when struck	100	1	1	21	65	28		dru	30	1	77	gethit-skill	250	11	3										mele	amul	circ										0	0
of Hurricane	#% Chance to cast level # [Skill] when struck	100	1	1	46		55		dru	30	1	77	gethit-skill	250	8	21										amul	circ	mele										0	0
of Burst of Speed2	#% Chance to cast level # [Skill] when struck	100	1	1	4	40	5		ass	6	1	77	gethit-skill	258	5	2										boot	mele											0	0
of Burst of Speed2	#% Chance to cast level # [Skill] when struck	100	1	1	28		38		ass	6	1	77	gethit-skill	258	8	8										boot	mele											0	0
of Snowlash	#% Chance to cast level # [Skill] when struck	100	0	1	13	36	15		ass	18	1	77	gethit-skill	264	5	1										amul	mele											0	0
of Snowlash	#% Chance to cast level # [Skill] when struck	100	0	1	25		32		ass	18	1	77	gethit-skill	264	9	13										amul	mele											0	0
of Fading2	#% Chance to cast level # [Skill] when struck	100	1	1	13	50	15		ass	18	1	77	gethit-skill	267	4	1										tors	amul	mele										0	0
of Fading2	#% Chance to cast level # [Skill] when struck	100	1	1	35		45		ass	18	1	77	gethit-skill	267	8	12										tors	amul	mele										0	0
of Mind Blasting2	#% Chance to cast level # [Skill] when struck	100	0	1	17	48	21		ass	24	1	77	gethit-skill	273	3	2										helm	mele											0	0
of Mind Blasting2	#% Chance to cast level # [Skill] when struck	100	0	1	34		41		ass	24	1	77	gethit-skill	273	7	18										helm	mele											0	0
of Blade Shield2	#% Chance to cast level # [Skill] when struck	100	1	1	21	48	28		ass	30	1	77	gethit-skill	277	6	3										tors	mele											0	0
of Blade Shield2	#% Chance to cast level # [Skill] when struck	100	1	1	34		43		ass	30	1	77	gethit-skill	277	9	17										tors	mele											0	0
of Venom	#% Chance to cast level # [Skill] when struck	100	1	1	21	57	28		ass	30	1	77	gethit-skill	278	12	3										glov	mele											0	0
of Venom	#% Chance to cast level # [Skill] when struck	100	1	1	40		52		ass	30	1	77	gethit-skill	278	8	19										glov	mele											0	0
of Inner Sight	#% Chance to cast level # [Skill] on striking	100	1	1	1	46	1		ama	1	1	78	hit-skill	8	3	3										amul	amaz	circ	glov									0	0
of Inner Sight	#% Chance to cast level # [Skill] on striking	100	1	1	32		39		ama	1	1	78	hit-skill	8	10	11										amul	amaz	circ	glov									0	0
of Slow Missiles	#% Chance to cast level # [Skill] on striking	100	1	1	24		28		ama	12	1	78	hit-skill	17	4	2										amaz	glov	amul										0	0
of Lightning Fury	#% Chance to cast level # [Skill] on striking	100	1	1	21	70	28		ama	30	1	78	hit-skill	35	5	7										jave												0	0
of Lightning Fury	#% Chance to cast level # [Skill] on striking	100	1	1	49		60		ama	30	1	78	hit-skill	35	9	15										jave												0	0
of Fire Bolts	#% Chance to cast level # [Skill] on striking	100	1	1	1	11	1		sor	1	1	78	hit-skill	36	5	2										weap	ring	circ										0	0
of Fire Bolts	#% Chance to cast level # [Skill] on striking	100	1	1	8	44	9		sor	1	1	78	hit-skill	36	8	9										weap	ring	circ										0	0
of Charged Bolts	#% Chance to cast level # [Skill] on striking	100	1	1	1	11	1		sor	1	1	78	hit-skill	38	5	2										weap	ring	circ										0	0
of Charged Bolts	#% Chance to cast level # [Skill] on striking	100	1	1	8	44	9		sor	1	1	78	hit-skill	38	8	9										weap	ring	circ										0	0
of Ice Bolts	#% Chance to cast level # [Skill] on striking	100	1	1	1	11	1		sor	1	1	78	hit-skill	39	5	2										weap	ring	circ										0	0
of Ice Bolts	#% Chance to cast level # [Skill] on striking	100	1	1	8	44	9		sor	1	1	78	hit-skill	39	8	9										weap	ring	circ										0	0
of Static Field	#% Chance to cast level # [Skill] on striking	100	1	1	13	40	15		sor	6	1	78	hit-skill	42	3	4										weap	ring	circ										0	0
of Static Field	#% Chance to cast level # [Skill] on striking	100	1	1	28		35		sor	6	1	78	hit-skill	42	6	9										weap	ring	circ										0	0
of Frost Novas	#% Chance to cast level # [Skill] on striking	100	1	1	4	42	5		sor	6	1	78	hit-skill	44	6	3										weap	amul	circ										0	0
of Frost Novas	#% Chance to cast level # [Skill] on striking	100	1	1	29		36		sor	6	1	78	hit-skill	44	6	13										weap	amul	circ										0	0
of Ice Blasts	#% Chance to cast level # [Skill] on striking	100	1	1	4	32	5		sor	6	1	78	hit-skill	45	4	2										weap	ring	circ										0	0
of Ice Blasts	#% Chance to cast level # [Skill] on striking	100	1	1	22		27		sor	6	1	78	hit-skill	45	7	12										weap	ring	circ										0	0
of Fire Balls	#% Chance to cast level # [Skill] on striking	100	1	1	13	32	15		sor	12	1	78	hit-skill	47	5	5										weap												0	0
of Fire Balls	#% Chance to cast level # [Skill] on striking	100	1	1	22		27		sor	12	1	78	hit-skill	47	5	19										weap												0	0
of Novas	#% Chance to cast level # [Skill] on striking	100	1	1	20	60	27		sor	12	1	78	hit-skill	48	6	9										weap	shld											0	0
of Novas	#% Chance to cast level # [Skill] on striking	100	1	1	42		51		sor	12	1	78	hit-skill	48	6	21										weap	shld											0	0
of Lightning	#% Chance to cast level # [Skill] on striking	100	1	1	34		41		sor	12	1	78	hit-skill	49	8	14										weap												0	0
of Fire Walls	#% Chance to cast level # [Skill] on striking	100	1	1	17	45	20		sor	18	1	78	hit-skill	51	4	7										weap												0	0
of Fire Walls	#% Chance to cast level # [Skill] on striking	100	1	1	31		38		sor	18	1	78	hit-skill	51	6	14										weap												0	0
of Chain Lightning	#% Chance to cast level # [Skill] on striking	100	1	1	32		39		sor	18	1	78	hit-skill	53	6	16										weap												0	0
of Glacial Spikes	#% Chance to cast level # [Skill] on striking	100	1	1	13	40	15		sor	18	1	78	hit-skill	55	6	2										weap												0	0
of Glacial Spikes	#% Chance to cast level # [Skill] on striking	100	1	1	28		34		sor	18	1	78	hit-skill	55	7	11										weap												0	0
of Meteors	#% Chance to cast level # [Skill] on striking	100	1	1	22	62	27		sor	24	1	78	hit-skill	56	4	7										weap												0	0
of Meteors	#% Chance to cast level # [Skill] on striking	100	1	1	43		53		sor	24	1	78	hit-skill	56	5	19										weap												0	0
of Blizzards	#% Chance to cast level # [Skill] on striking	100	1	1	20	57	25		sor	24	1	78	hit-skill	59	9	6										weap												0	0
of Blizzards	#% Chance to cast level # [Skill] on striking	100	1	1	40		48		sor	24	1	78	hit-skill	59	5	18										weap												0	0
of Hydras	#% Chance to cast level # [Skill] on striking	100	1	1	24	80	29		sor	30	1	78	hit-skill	62	3	3										weap												0	0
of Hydras	#% Chance to cast level # [Skill] on striking	100	1	1	56		68		sor	30	1	78	hit-skill	62	2	21										weap												0	0
of Frozen Orbs	#% Chance to cast level # [Skill] on striking	100	1	1	34		41		sor	30	1	78	hit-skill	64	7	12										weap												0	0
of Amplify Damage	#% Chance to cast level # [Skill] on striking	100	1	1	1	35	1		nec	1	1	78	hit-skill	66	4	2										weap	head											0	0
of Amplify Damage	#% Chance to cast level # [Skill] on striking	100	1	1	25		30		nec	1	1	78	hit-skill	66	5	9										weap	head											0	0
of Teeth	#% Chance to cast level # [Skill] on striking	100	1	1	1	18	3		nec	1	1	78	hit-skill	67	10	4										weap	head											0	0
of Dim Vision	#% Chance to cast level # [Skill] on striking	100	1	1	17		20		nec	6	1	78	hit-skill	71	5	9										ring	circ	head	weap									0	0
of Weaken	#% Chance to cast level # [Skill] on striking	100	1	1	17		20		nec	6	1	78	hit-skill	72	5	10										weap	glov	head										0	0
of Corpse Explosions	#% Chance to cast level # [Skill] on striking	100	1	1	21		26		nec	6	1	78	hit-skill	74	4	11										weap	head											0	0
of Iron Maiden	#% Chance to cast level # [Skill] on striking	100	1	1	21		26		nec	12	1	78	hit-skill	76	5	8										shld	weap	head										0	0
of Terror	#% Chance to cast level # [Skill] on striking	100	1	1	17		20		nec	12	1	78	hit-skill	77	4	7										shld	weap	head										0	0
of Confusion	#% Chance to cast level # [Skill] on striking	100	1	1	15		19		nec	18	1	78	hit-skill	81	7	5										ring	circ	head	weap									0	0
of Life Tap	#% Chance to cast level # [Skill] on striking	100	1	1	22		27		nec	18	1	78	hit-skill	82	8	7										weap	ring	head										0	0
of Poison Explosion	#% Chance to cast level # [Skill] on striking	100	1	1	19		23		nec	18	1	78	hit-skill	83	4	9										weap	head											0	0
of Bone Spears	#% Chance to cast level # [Skill] on striking	100	1	1	21		26		nec	18	1	78	hit-skill	84	4	11										weap	head											0	0
of Decrepification	#% Chance to cast level # [Skill] on striking	100	1	1	27		32		nec	24	1	78	hit-skill	87	6	9										weap	shld	head										0	0
of Bone Imprisonment	#% Chance to cast level # [Skill] on striking	100	0	1	21		26		nec	24	1	78	hit-skill	88	5	5										weap	ring	head										0	0
of Lower Resistance	#% Chance to cast level # [Skill] on striking	100	1	1	31		38		nec	30	1	78	hit-skill	91	6	13										weap	head											0	0
of Poison Novas	#% Chance to cast level # [Skill] on striking	100	1	1	39		47		nec	30	1	78	hit-skill	92	5	22										weap	glov	head										0	0
of Bone Spirits	#% Chance to cast level # [Skill] on striking	100	1	1	34		41		nec	30	1	78	hit-skill	93	4	18										amul	circ	head	weap									0	0
of Revivification	#% Chance to cast level # [Skill] on striking	100	0	1	36		43		nec	30	1	78	hit-skill	95	3	8										weap	head											0	0
of Firestorms	#% Chance to cast level # [Skill] on striking	100	1	1	1	18	1		dru	1	1	78	hit-skill	225	12	4										mele												0	0
of Firestorms	#% Chance to cast level # [Skill] on striking	100	1	1	13	36	15		dru	1	1	78	hit-skill	225	6	12										mele												0	0
of Molten Boulders	#% Chance to cast level # [Skill] on striking	100	1	1	13		15		dru	6	1	78	hit-skill	229	4	9										mele												0	0
of Eruption	#% Chance to cast level # [Skill] on striking	100	1	1	25		31		dru	12	1	78	hit-skill	234	5	21										mele												0	0
of Twister	#% Chance to cast level # [Skill] on striking	100	1	1	17	48	20		dru	18	1	78	hit-skill	240	7	7										mele	amul	circ										0	0
of Volcano	#% Chance to cast level # [Skill] on striking	100	1	1	34		41		dru	24	1	78	hit-skill	244	3	22										mele												0	0
of Tornado	#% Chance to cast level # [Skill] on striking	100	1	1	25		31		dru	24	1	78	hit-skill	245	7	12										mele	amul	circ										0	0
of Armageddon	#% Chance to cast level # [Skill] on striking	100	1	1	42		51		dru	30	1	78	hit-skill	249	3	24										mele												0	0
of Snowlash	#% Chance to cast level # [Skill] on striking	100	0	1	13		15		ass	18	1	78	hit-skill	264	5	3										amul	mele											0	0
of Mind Blasting2	#% Chance to cast level # [Skill] on striking	100	0	1	21		26		ass	24	1	78	hit-skill	273	3	7										helm	mele											0	0
of Inner Sight	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	4		5		ama	1	1	79	levelup-skill	Inner Sight	100	17										amul	amaz	circ	glov									0	0
of Enchantment	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	13		15		sor	18	1	79	levelup-skill	Enchant	100	27										weap												0	0
of Thunder Storm	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	17		20		sor	24	1	79	levelup-skill	Thunder Storm	100	24										weap												0	0
of Chilling Armor	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	17		20		sor	24	1	79	levelup-skill	Chilling Armor	100	17										weap	tors											0	0
of Bone Armor	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	14		17		nec	1	1	79	levelup-skill	Bone Armor	100	20										weap	tors	head										0	0
of Shouting	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	4		5		bar	6	1	79	levelup-skill	Shout	100	9										phlm	mele											0	0
of Shouting	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	25		31		bar	6	1	79	levelup-skill	Shout	100	20										phlm	mele											0	0
of Battle Orders	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	21		26		bar	24	1	79	levelup-skill	Battle Orders	100	7										phlm	mele											0	0
of Battle Orders	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	39		47		bar	24	1	79	levelup-skill	Battle Orders	100	39										phlm	mele											0	0
of Battle Command	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	27		33		bar	30	1	79	levelup-skill	Battle Command	100	28										phlm	mele											0	0
of Cyclone Armor	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	17		20		dru	12	1	79	levelup-skill	Cyclone Armor	100	24										mele	tors											0	0
of Hurricane	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	39		47		dru	30	1	79	levelup-skill	Hurricane	100	22										mele	amul	circ										0	0
of Burst of Speed2	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	4		5		ass	6	1	79	levelup-skill	Quickness	100	4										boot	mele											0	0
of Burst of Speed2	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	25		31		ass	6	1	79	levelup-skill	Quickness	100	30										boot	mele											0	0
of Fading2	#% Chance to cast level # [Skill] when you Level-Up	100	1	1	21		26		ass	18	1	79	levelup-skill	Fade	100	14										tors	amul	mele										0	0
of Frost Novas	#% Chance to cast level # [Skill] when you Die	100	1	1	25		31		sor	6	1	79	death-skill	Frost Nova	100	48										weap	amul	circ										0	0
of Novas	#% Chance to cast level # [Skill] when you Die	100	1	1	25		31		sor	12	1	79	death-skill	Nova	100	48										weap	shld											0	0
of Chain Lightning	#% Chance to cast level # [Skill] when you Die	100	1	1	25		31		sor	18	1	79	death-skill	Chain Lightning	100	48										weap												0	0
of Meteors	#% Chance to cast level # [Skill] when you Die	100	1	1	29		36		sor	24	1	79	death-skill	Meteor	100	48										weap												0	0
of Blizzards	#% Chance to cast level # [Skill] when you Die	100	1	1	29		36		sor	24	1	79	death-skill	Blizzard	100	48										weap												0	0
